task_ID,Gate_number,Floor_No,shift_no
T-014,44,1,3
T-014,44,1,4
T-014,45,1,1
T-014,45,1,2
T-014,45,1,3
T-014,45,1,4
T-014,46,1,1
T-014,46,1,2
T-014,46,1,3
T-014,46,1,4
T-014,47,1,1
T-014,47,1,2
T-014,47,1,3
T-014,47,1,4
T-014,48,1,1
T-014,48,1,2
T-014,48,1,3
T-014,48,1,4
T-014,49,1,1
T-014,49,1,2
T-014,49,1,3
T-014,49,1,4
T-014,50,1,1
T-014,50,1,2
T-014,50,1,3
T-014,50,1,4
T-014,51,1,1
T-014,51,1,2
T-014,51,1,3
T-014,51,1,4
T-014,52,1,1
T-014,52,1,2
T-014,52,1,3
T-014,52,1,4
T-014,53,1,1
T-014,53,1,2
T-014,53,1,3
T-014,53,1,4
T-014,54,1,1
T-014,54,1,2
T-014,54,1,3
T-014,54,1,4
T-014,55,1,1
T-014,55,1,2
T-014,55,1,3
T-014,55,1,4
T-014,56,1,1
T-014,56,1,2
T-014,56,1,3
T-014,56,1,4
T-014,57,1,1
T-014,57,1,2
T-014,57,1,3
T-014,57,1,4
T-014,58,1,1
T-014,58,1,2
T-014,58,1,3
T-014,58,1,4
T-014,59,1,1
T-014,59,1,2
T-014,59,1,3
T-014,59,1,4
T-014,60,1,1
T-014,60,1,2
T-014,60,1,3
T-014,60,1,4
T-014,61,1,1
T-014,61,1,2
T-014,61,1,3
T-014,61,1,4
T-014,62,1,1
T-014,62,1,2
T-014,62,1,3
T-014,62,1,4
T-014,63,2,1
T-014,63,2,2
T-014,63,2,3
T-014,63,2,4
T-014,64,2,1
T-014,64,2,2
T-014,64,2,3
T-014,64,2,4
T-014,65,2,1
T-014,65,2,2
T-014,65,2,3
T-014,65,2,4
T-014,66,2,1
T-014,66,2,2
T-014,66,2,3
T-014,66,2,4
T-014,67,2,1
T-014,67,2,2
T-014,67,2,3
T-014,67,2,4
T-014,69,2,1
T-014,69,2,2
T-014,69,2,3
T-014,69,2,4
T-014,70,2,1
T-014,70,2,2
T-014,70,2,3
T-014,70,2,4
T-014,71,2,1
T-014,71,2,2
T-014,71,2,3
T-014,71,2,4
T-014,72,2,1
T-014,72,2,2
T-014,72,2,3
T-014,72,2,4
T-014,73,2,1
T-014,73,2,2
T-014,73,2,3
T-014,73,2,4
T-014,74,2,1
T-014,74,2,2
T-014,74,2,3
T-014,74,2,4
T-014,75,2,1
T-014,75,2,2
T-014,75,2,3
T-014,75,2,4
T-014,76,2,1
T-014,76,2,2
T-014,76,2,3
T-014,76,2,4
T-014,78,2,1
T-014,78,2,2
T-014,78,2,3
T-014,78,2,4
T-014,63,3,1
T-014,63,3,2
T-014,63,3,3
T-014,63,3,4
T-014,65,3,1
T-014,65,3,2
T-014,65,3,3
T-014,65,3,4
T-014,66,3,1
T-014,66,3,2
T-014,66,3,3
T-014,66,3,4
T-014,67,3,1
T-014,67,3,2
T-014,67,3,3
T-014,67,3,4
T-014,68,3,1
T-014,68,3,2
T-014,68,3,3
T-014,68,3,4
T-014,69,3,1
T-014,69,3,2
T-014,69,3,3
T-014,69,3,4
T-014,70,3,1
T-014,70,3,2
T-014,70,3,3
T-014,70,3,4
T-014,71,3,1
T-014,71,3,2
T-014,71,3,3
T-014,71,3,4
T-014,72,3,1
T-014,72,3,2
T-014,72,3,3
T-014,72,3,4
T-014,75,3,1
T-014,75,3,2
T-014,75,3,3
T-014,75,3,4
T-014,76,3,1
T-014,76,3,2
T-014,76,3,3
T-014,76,3,4
T-014,77,3,1
T-014,77,3,2
T-014,77,3,3
T-014,77,3,4
T-014,65,4,1
T-014,65,4,2
T-014,65,4,3
T-014,65,4,4
T-014,68,4,1
T-014,68,4,2
T-014,68,4,3
T-014,68,4,4
T-014,69,4,1
T-014,69,4,2
T-014,69,4,3
T-014,69,4,4
T-014,72,4,1
T-014,72,4,2
T-014,72,4,3
T-014,72,4,4
T-014,73,4,1
T-014,73,4,2
T-014,73,4,3
T-014,73,4,4
T-014,74,4,1
T-014,74,4,2
T-014,74,4,3
T-014,74,4,4
T-014,75,4,1
T-014,75,4,2
T-014,75,4,3
T-014,75,4,4
T-014,76,4,1
T-014,76,4,2
T-014,76,4,3
T-014,76,4,4
T-014,78,4,1
T-014,78,4,2
T-014,78,4,3
T-014,78,4,4
T-014,65,5,1
T-014,65,5,2
T-014,65,5,3
T-014,65,5,4
T-014,66,5,1
T-014,66,5,2
T-014,66,5,3
T-014,66,5,4
T-014,71,5,1
T-014,71,5,2
T-014,71,5,3
T-014,71,5,4
T-014,74,5,1
T-014,74,5,2
T-014,74,5,3
T-014,74,5,4
T-014,77,5,1
T-014,77,5,2
T-014,77,5,3
T-014,77,5,4
T-014,78,5,1
T-014,78,5,2
T-014,78,5,3
T-014,78,5,4
T-015,0,0,1
T-015,0,0,2
T-015,0,0,3
T-015,0,0,4
T-015,1,0,1
T-015,1,0,2
T-015,1,0,3
T-015,1,0,4
T-015,2,0,1
T-015,2,0,2
T-015,2,0,3
T-015,2,0,4
T-015,3,0,1
T-015,3,0,2
T-015,3,0,3
T-015,3,0,4
T-015,4,0,1
T-015,4,0,2
T-015,4,0,3
T-015,4,0,4
T-015,5,0,1
T-015,5,0,2
T-015,5,0,3
T-015,5,0,4
T-015,6,0,1
T-015,6,0,2
T-015,6,0,3
T-015,6,0,4
T-015,7,0,1
T-015,7,0,2
T-015,7,0,3
T-015,7,0,4
T-015,8,0,1
T-015,8,0,2
T-015,8,0,3
T-015,8,0,4
T-015,9,0,1
T-015,9,0,2
T-015,9,0,3
T-015,9,0,4
T-015,10,0,1
T-015,10,0,2
T-015,10,0,3
T-015,10,0,4
T-015,11,0,1
T-015,11,0,2
T-015,11,0,3
T-015,11,0,4
T-015,12,0,1
T-015,12,0,2
T-015,12,0,3
T-015,12,0,4
T-015,13,0,1
T-015,13,0,2
T-015,13,0,3
T-015,13,0,4
T-015,14,0,1
T-015,14,0,2
T-015,14,0,3
T-015,14,0,4
T-015,15,0,1
T-015,15,0,2
T-015,15,0,3
T-015,15,0,4
T-015,16,0,1
T-015,16,0,2
T-015,16,0,3
T-015,16,0,4
T-015,17,0,1
T-015,17,0,2
T-015,17,0,3
T-015,17,0,4
T-015,18,0,1
T-015,18,0,2
T-015,18,0,3
T-015,18,0,4
T-015,19,0,1
T-015,19,0,2
T-015,19,0,3
T-015,19,0,4
T-015,20,0,1
T-015,20,0,2
T-015,20,0,3
T-015,20,0,4
T-015,21,0,1
T-015,21,0,2
T-015,21,0,3
T-015,21,0,4
T-015,22,0,1
T-015,22,0,2
T-015,22,0,3
T-015,22,0,4
T-015,23,0,1
T-015,23,0,2
T-015,23,0,3
T-015,23,0,4
T-015,24,0,1
T-015,24,0,2
T-015,24,0,3
T-015,24,0,4
T-015,25,0,1
T-015,25,0,2
T-015,25,0,3
T-015,25,0,4
T-015,26,0,1
T-015,26,0,2
T-015,26,0,3
T-015,26,0,4
T-015,27,1,1
T-015,27,1,2
T-015,27,1,3
T-015,27,1,4
T-015,28,1,1
T-015,28,1,2
T-015,28,1,3
T-015,28,1,4
T-015,29,1,1
T-015,29,1,2
T-015,29,1,3
T-015,29,1,4
T-015,30,1,1
T-015,30,1,2
T-015,30,1,3
T-015,30,1,4
T-015,31,1,1
T-015,31,1,2
T-015,31,1,3
T-015,31,1,4
T-015,32,1,1
T-015,32,1,2
T-015,32,1,3
T-015,32,1,4
T-015,33,1,1
T-015,33,1,2
T-015,33,1,3
T-015,33,1,4
T-015,34,1,1
T-015,34,1,2
T-015,34,1,3
T-015,34,1,4
T-015,35,1,1
T-015,35,1,2
T-015,35,1,3
T-015,35,1,4
T-015,36,1,1
T-015,36,1,2
T-015,36,1,3
T-015,36,1,4
T-015,37,1,1
T-015,37,1,2
T-015,37,1,3
T-015,37,1,4
T-015,38,1,1
T-015,38,1,2
T-015,38,1,3
T-015,38,1,4
T-015,39,1,1
T-015,39,1,2
T-015,39,1,3
T-015,39,1,4
T-015,40,1,1
T-015,40,1,2
T-015,40,1,3
T-015,40,1,4
T-015,41,1,1
T-015,41,1,2
T-015,41,1,3
T-015,41,1,4
T-015,42,1,1
T-015,42,1,2
T-015,42,1,3
T-015,42,1,4
T-015,43,1,1
T-015,43,1,2
T-015,43,1,3
T-015,43,1,4
T-015,44,1,1
T-015,44,1,2
T-015,44,1,3
T-015,44,1,4
T-015,45,1,1
T-015,45,1,2
T-015,45,1,3
T-015,45,1,4
T-015,46,1,1
T-015,46,1,2
T-015,46,1,3
T-015,46,1,4
T-015,47,1,1
T-015,47,1,2
T-015,47,1,3
T-015,47,1,4
T-015,48,1,1
T-015,48,1,2
T-015,48,1,3
T-015,48,1,4
T-015,49,1,1
T-015,49,1,2
T-015,49,1,3
T-015,49,1,4
T-015,50,1,1
T-015,50,1,2
T-015,50,1,3
T-015,50,1,4
T-015,51,1,1
T-015,51,1,2
T-015,51,1,3
T-015,51,1,4
T-015,52,1,1
T-015,52,1,2
T-015,52,1,3
T-015,52,1,4
T-015,53,1,1
T-015,53,1,2
T-015,53,1,3
T-015,53,1,4
T-015,54,1,1
T-015,54,1,2
T-015,54,1,3
T-015,54,1,4
T-015,55,1,1
T-015,55,1,2
T-015,55,1,3
T-015,55,1,4
T-015,56,1,1
T-015,56,1,2
T-015,56,1,3
T-015,56,1,4
T-015,57,1,1
T-015,57,1,2
T-015,57,1,3
T-015,57,1,4
T-015,58,1,1
T-015,58,1,2
T-015,58,1,3
T-015,58,1,4
T-015,59,1,1
T-015,59,1,2
T-015,59,1,3
T-015,59,1,4
T-015,60,1,1
T-015,60,1,2
T-015,60,1,3
T-015,60,1,4
T-015,61,1,1
T-015,61,1,2
T-015,61,1,3
T-015,61,1,4
T-015,62,1,1
T-015,62,1,2
T-015,62,1,3
T-015,62,1,4
T-015,63,2,1
T-015,63,2,2
T-015,63,2,3
T-015,63,2,4
T-015,64,2,1
T-015,64,2,2
T-015,64,2,3
T-015,64,2,4
T-015,65,2,1
T-015,65,2,2
T-015,65,2,3
T-015,65,2,4
T-015,66,2,1
T-015,66,2,2
T-015,66,2,3
T-015,66,2,4
T-015,67,2,1
T-015,67,2,2
T-015,67,2,3
T-015,67,2,4
T-015,69,2,1
T-015,69,2,2
T-015,69,2,3
T-015,69,2,4
T-015,70,2,1
T-015,70,2,2
T-015,70,2,3
T-015,70,2,4
T-015,71,2,1
T-015,71,2,2
T-015,71,2,3
T-015,71,2,4
T-015,72,2,1
T-015,72,2,2
T-015,72,2,3
T-015,72,2,4
T-015,73,2,1
T-015,73,2,2
T-015,73,2,3
T-015,73,2,4
T-015,74,2,1
T-015,74,2,2
T-015,74,2,3
T-015,74,2,4
T-015,75,2,1
T-015,75,2,2
T-015,75,2,3
T-015,75,2,4
T-015,76,2,1
T-015,76,2,2
T-015,76,2,3
T-015,76,2,4
T-015,78,2,1
T-015,78,2,2
T-015,78,2,3
T-015,78,2,4
T-015,63,3,1
T-015,63,3,2
T-015,63,3,3
T-015,63,3,4
T-015,65,3,1
T-015,65,3,2
T-015,65,3,3
T-015,65,3,4
T-015,66,3,1
T-015,66,3,2
T-015,66,3,3
T-015,66,3,4
T-015,67,3,1
T-015,67,3,2
T-015,67,3,3
T-015,67,3,4
T-015,68,3,1
T-015,68,3,2
T-015,68,3,3
T-015,68,3,4
T-015,69,3,1
T-015,69,3,2
T-015,69,3,3
T-015,69,3,4
T-015,70,3,1
T-015,70,3,2
T-015,70,3,3
T-015,70,3,4
T-015,71,3,1
T-015,71,3,2
T-015,71,3,3
T-015,71,3,4
T-015,72,3,1
T-015,72,3,2
T-015,72,3,3
T-015,72,3,4
T-015,75,3,1
T-015,75,3,2
T-015,75,3,3
T-015,75,3,4
T-015,76,3,1
T-015,76,3,2
T-015,76,3,3
T-015,76,3,4
T-015,77,3,1
T-015,77,3,2
T-015,77,3,3
T-015,77,3,4
T-015,65,4,1
T-015,65,4,2
T-015,65,4,3
T-015,65,4,4
T-015,68,4,1
T-015,68,4,2
T-015,68,4,3
T-015,68,4,4
T-015,69,4,1
T-015,69,4,2
T-015,69,4,3
T-015,69,4,4
T-015,72,4,1
T-015,72,4,2
T-015,72,4,3
T-015,72,4,4
T-015,73,4,1
T-015,73,4,2
T-015,73,4,3
T-015,73,4,4
T-015,74,4,1
T-015,74,4,2
T-015,74,4,3
T-015,74,4,4
T-015,75,4,1
T-015,75,4,2
T-015,75,4,3
T-015,75,4,4
T-015,76,4,1
T-015,76,4,2
T-015,76,4,3
T-015,76,4,4
T-015,78,4,1
T-015,78,4,2
T-015,78,4,3
T-015,78,4,4
T-015,65,5,1
T-015,65,5,2
T-015,65,5,3
T-015,65,5,4
T-015,66,5,1
T-015,66,5,2
T-015,66,5,3
T-015,66,5,4
T-015,71,5,1
T-015,71,5,2
T-015,71,5,3
T-015,71,5,4
T-015,74,5,1
T-015,74,5,2
T-015,74,5,3
T-015,74,5,4
T-015,77,5,1
T-015,77,5,2
T-015,77,5,3
T-015,77,5,4
T-015,78,5,1
T-015,78,5,2
T-015,78,5,3
T-015,78,5,4
T-016,0,0,1
T-016,0,0,2
T-016,0,0,3
T-016,0,0,4
T-016,1,0,1
T-016,1,0,2
T-016,1,0,3
T-016,1,0,4
T-016,2,0,1
T-016,2,0,2
T-016,2,0,3
T-016,2,0,4
T-016,3,0,1
T-016,3,0,2
T-016,3,0,3
T-016,3,0,4
T-016,4,0,1
T-016,4,0,2
T-016,4,0,3
T-016,4,0,4
T-016,5,0,1
T-016,5,0,2
T-016,5,0,3
T-016,5,0,4
T-016,6,0,1
T-016,6,0,2
T-016,6,0,3
T-016,6,0,4
T-016,7,0,1
T-016,7,0,2
T-016,7,0,3
T-016,7,0,4
T-016,8,0,1
T-016,8,0,2
T-016,8,0,3
T-016,8,0,4
T-016,9,0,1
T-016,9,0,2
T-016,9,0,3
T-016,9,0,4
T-016,10,0,1
T-016,10,0,2
T-016,10,0,3
T-016,10,0,4
T-016,11,0,1
T-016,11,0,2
T-016,11,0,3
T-016,11,0,4
T-016,12,0,1
T-016,12,0,2
T-016,12,0,3
T-016,12,0,4
T-016,13,0,1
T-016,13,0,2
T-016,13,0,3
T-016,13,0,4
T-016,14,0,1
T-016,14,0,2
T-016,14,0,3
T-016,14,0,4
T-016,15,0,1
T-016,15,0,2
T-016,15,0,3
T-016,15,0,4
T-016,16,0,1
T-016,16,0,2
T-016,16,0,3
T-016,16,0,4
T-016,17,0,1
T-016,17,0,2
T-016,17,0,3
T-016,17,0,4
T-016,18,0,1
T-016,18,0,2
T-016,18,0,3
T-016,18,0,4
T-016,19,0,1
T-016,19,0,2
T-016,19,0,3
T-016,19,0,4
T-016,20,0,1
T-016,20,0,2
T-016,20,0,3
T-016,20,0,4
T-016,21,0,1
T-016,21,0,2
T-016,21,0,3
T-016,21,0,4
T-016,22,0,1
T-016,22,0,2
T-016,22,0,3
T-016,22,0,4
T-016,23,0,1
T-016,23,0,2
T-016,23,0,3
T-016,23,0,4
T-016,24,0,1
T-016,24,0,2
T-016,24,0,3
T-016,24,0,4
T-016,25,0,1
T-016,25,0,2
T-016,25,0,3
T-016,25,0,4
T-016,26,0,1
T-016,26,0,2
T-016,26,0,3
T-016,26,0,4
T-016,27,1,1
T-016,27,1,2
T-016,27,1,3
T-016,27,1,4
T-016,28,1,1
T-016,28,1,2
T-016,28,1,3
T-016,28,1,4
T-016,29,1,1
T-016,29,1,2
T-016,29,1,3
T-016,29,1,4
T-016,30,1,1
T-016,30,1,2
T-016,30,1,3
T-016,30,1,4
T-016,31,1,1
T-016,31,1,2
T-016,31,1,3
T-016,31,1,4
T-016,32,1,1
T-016,32,1,2
T-016,32,1,3
T-016,32,1,4
T-016,33,1,1
T-016,33,1,2
T-016,33,1,3
T-016,33,1,4
T-016,34,1,1
T-016,34,1,2
T-016,34,1,3
T-016,34,1,4
T-016,35,1,1
T-016,35,1,2
T-016,35,1,3
T-016,35,1,4
T-016,36,1,1
T-016,36,1,2
T-016,36,1,3
T-016,36,1,4
T-016,37,1,1
T-016,37,1,2
T-016,37,1,3
T-016,37,1,4
T-016,38,1,1
T-016,38,1,2
T-016,38,1,3
T-016,38,1,4
T-016,39,1,1
T-016,39,1,2
T-016,39,1,3
T-016,39,1,4
T-016,40,1,1
T-016,40,1,2
T-016,40,1,3
T-016,40,1,4
T-016,41,1,1
T-016,41,1,2
T-016,41,1,3
T-016,41,1,4
T-016,42,1,1
T-016,42,1,2
T-016,42,1,3
T-016,42,1,4
T-016,43,1,1
T-016,43,1,2
T-016,43,1,3
T-016,43,1,4
T-016,44,1,1
T-016,44,1,2
T-016,44,1,3
T-016,44,1,4
T-016,45,1,1
T-016,45,1,2
T-016,45,1,3
T-016,45,1,4
T-016,46,1,1
T-016,46,1,2
T-016,46,1,3
T-016,46,1,4
T-016,47,1,1
T-016,47,1,2
T-016,47,1,3
T-016,47,1,4
T-016,48,1,1
T-016,48,1,2
T-016,48,1,3
T-016,48,1,4
T-016,49,1,1
T-016,49,1,2
T-016,49,1,3
T-016,49,1,4
T-016,50,1,1
T-016,50,1,2
T-016,50,1,3
T-016,50,1,4
T-016,51,1,1
T-016,51,1,2
T-016,51,1,3
T-016,51,1,4
T-016,52,1,1
T-016,52,1,2
T-016,52,1,3
T-016,52,1,4
T-016,53,1,1
T-016,53,1,2
T-016,53,1,3
T-016,53,1,4
T-016,54,1,1
T-016,54,1,2
T-016,54,1,3
T-016,54,1,4
T-016,55,1,1
T-016,55,1,2
T-016,55,1,3
T-016,55,1,4
T-016,56,1,1
T-016,56,1,2
T-016,56,1,3
T-016,56,1,4
T-016,57,1,1
T-016,57,1,2
T-016,57,1,3
T-016,57,1,4
T-016,58,1,1
T-016,58,1,2
T-016,58,1,3
T-016,58,1,4
T-016,59,1,1
T-016,59,1,2
T-016,59,1,3
T-016,59,1,4
T-016,60,1,1
T-016,60,1,2
T-016,60,1,3
T-016,60,1,4
T-016,61,1,1
T-016,61,1,2
T-016,61,1,3
T-016,61,1,4
T-016,62,1,1
T-016,62,1,2
T-016,62,1,3
T-016,62,1,4
T-016,63,2,1
T-016,63,2,2
T-016,63,2,3
T-016,63,2,4
T-016,64,2,1
T-016,64,2,2
T-016,64,2,3
T-016,64,2,4
T-016,65,2,1
T-016,65,2,2
T-016,65,2,3
T-016,65,2,4
T-016,66,2,1
T-016,66,2,2
T-016,66,2,3
T-016,66,2,4
T-016,67,2,1
T-016,67,2,2
T-016,67,2,3
T-016,67,2,4
T-016,69,2,1
T-016,69,2,2
T-016,69,2,3
T-016,69,2,4
T-016,70,2,1
T-016,70,2,2
T-016,70,2,3
T-016,70,2,4
T-016,71,2,1
T-016,71,2,2
T-016,71,2,3
T-016,71,2,4
T-016,72,2,1
T-016,72,2,2
T-016,72,2,3
T-016,72,2,4
T-016,73,2,1
T-016,73,2,2
T-016,73,2,3
T-016,73,2,4
T-016,74,2,1
T-016,74,2,2
T-016,74,2,3
T-016,74,2,4
T-016,75,2,1
T-016,75,2,2
T-016,75,2,3
T-016,75,2,4
T-016,76,2,1
T-016,76,2,2
T-016,76,2,3
T-016,76,2,4
T-016,78,2,1
T-016,78,2,2
T-016,78,2,3
T-016,78,2,4
T-016,63,3,1
T-016,63,3,2
T-016,63,3,3
T-016,63,3,4
T-016,65,3,1
T-016,65,3,2
T-016,65,3,3
T-016,65,3,4
T-016,66,3,1
T-016,66,3,2
T-016,66,3,3
T-016,66,3,4
T-016,67,3,1
T-016,67,3,2
T-016,67,3,3
T-016,67,3,4
T-016,68,3,1
T-016,68,3,2
T-016,68,3,3
T-016,68,3,4
T-016,69,3,1
T-016,69,3,2
T-016,69,3,3
T-016,69,3,4
T-016,70,3,1
T-016,70,3,2
T-016,70,3,3
T-016,70,3,4
T-016,71,3,1
T-016,71,3,2
T-016,71,3,3
T-016,71,3,4
T-016,72,3,1
T-016,72,3,2
T-016,72,3,3
T-016,72,3,4
T-016,75,3,1
T-016,75,3,2
T-016,75,3,3
T-016,75,3,4
T-016,76,3,1
T-016,76,3,2
T-016,76,3,3
T-016,76,3,4
T-016,77,3,1
T-016,77,3,2
T-016,77,3,3
T-016,77,3,4
T-016,65,4,1
T-016,65,4,2
T-016,65,4,3
T-016,65,4,4
T-016,68,4,1
T-016,68,4,2
T-016,68,4,3
T-016,68,4,4
T-016,69,4,1
T-016,69,4,2
T-016,69,4,3
T-016,69,4,4
T-016,72,4,1
T-016,72,4,2
T-016,72,4,3
T-016,72,4,4
T-016,73,4,1
T-016,73,4,2
T-016,73,4,3
T-016,73,4,4
T-016,74,4,1
T-016,74,4,2
T-016,74,4,3
T-016,74,4,4
T-016,75,4,1
T-016,75,4,2
T-016,75,4,3
T-016,75,4,4
T-016,76,4,1
T-016,76,4,2
T-016,76,4,3
T-016,76,4,4
T-016,78,4,1
T-016,78,4,2
T-016,78,4,3
T-016,78,4,4
T-016,65,5,1
T-016,65,5,2
T-016,65,5,3
T-016,65,5,4
T-016,66,5,1
T-016,66,5,2
T-016,66,5,3
T-016,66,5,4
T-016,71,5,1
T-016,71,5,2
T-016,71,5,3
T-016,71,5,4
T-016,74,5,1
T-016,74,5,2
T-016,74,5,3
T-016,74,5,4
T-016,77,5,1
T-016,77,5,2
T-016,77,5,3
T-016,77,5,4
T-016,78,5,1
T-016,78,5,2
T-016,78,5,3
T-016,78,5,4
T-017,0,0,1
T-017,0,0,2
T-017,0,0,3
T-017,0,0,4
T-017,1,0,1
T-017,1,0,2
T-017,1,0,3
T-017,1,0,4
T-017,2,0,1
T-017,2,0,2
T-017,2,0,3
T-017,2,0,4
T-017,3,0,1
T-017,3,0,2
T-017,3,0,3
T-017,3,0,4
T-017,4,0,1
T-017,4,0,2
T-017,4,0,3
T-017,4,0,4
T-017,5,0,1
T-017,5,0,2
T-017,5,0,3
T-017,5,0,4
T-017,6,0,1
T-017,6,0,2
T-017,6,0,3
T-017,6,0,4
T-017,7,0,1
T-017,7,0,2
T-017,7,0,3
T-017,7,0,4
T-017,8,0,1
T-017,8,0,2
T-017,8,0,3
T-017,8,0,4
T-017,9,0,1
T-017,9,0,2
T-017,9,0,3
T-017,9,0,4
T-017,10,0,1
T-017,10,0,2
T-017,10,0,3
T-017,10,0,4
T-017,11,0,1
T-017,11,0,2
T-017,11,0,3
T-017,11,0,4
T-017,12,0,1
T-017,12,0,2
T-017,12,0,3
T-017,12,0,4
T-017,13,0,1
T-017,13,0,2
T-017,13,0,3
T-017,13,0,4
T-017,14,0,1
T-017,14,0,2
T-017,14,0,3
T-017,14,0,4
T-017,15,0,1
T-017,15,0,2
T-017,15,0,3
T-017,15,0,4
T-017,16,0,1
T-017,16,0,2
T-017,16,0,3
T-017,16,0,4
T-017,17,0,1
T-017,17,0,2
T-017,17,0,3
T-017,17,0,4
T-017,18,0,1
T-017,18,0,2
T-017,18,0,3
T-017,18,0,4
T-017,19,0,1
T-017,19,0,2
T-017,19,0,3
T-017,19,0,4
T-017,20,0,1
T-017,20,0,2
T-017,20,0,3
T-017,20,0,4
T-017,21,0,1
T-017,21,0,2
T-017,21,0,3
T-017,21,0,4
T-017,22,0,1
T-017,22,0,2
T-017,22,0,3
T-017,22,0,4
T-017,23,0,1
T-017,23,0,2
T-017,23,0,3
T-017,23,0,4
T-017,24,0,1
T-017,24,0,2
T-017,24,0,3
T-017,24,0,4
T-017,25,0,1
T-017,25,0,2
T-017,25,0,3
T-017,25,0,4
T-017,26,0,1
T-017,26,0,2
T-017,26,0,3
T-017,26,0,4
T-017,27,1,1
T-017,27,1,2
T-017,27,1,3
T-017,27,1,4
T-017,28,1,1
T-017,28,1,2
T-017,28,1,3
T-017,28,1,4
T-017,29,1,1
T-017,29,1,2
T-017,29,1,3
T-017,29,1,4
T-017,30,1,1
T-017,30,1,2
T-017,30,1,3
T-017,30,1,4
T-017,31,1,1
T-017,31,1,2
T-017,31,1,3
T-017,31,1,4
T-017,32,1,1
T-017,32,1,2
T-017,32,1,3
T-017,32,1,4
T-017,33,1,1
T-017,33,1,2
T-017,33,1,3
T-017,33,1,4
T-017,34,1,1
T-017,34,1,2
T-017,34,1,3
T-017,34,1,4
T-017,35,1,1
T-017,35,1,2
T-017,35,1,3
T-017,35,1,4
T-017,36,1,1
T-017,36,1,2
T-017,36,1,3
T-017,36,1,4
T-017,37,1,1
T-017,37,1,2
T-017,37,1,3
T-017,37,1,4
T-017,38,1,1
T-017,38,1,2
T-017,38,1,3
T-017,38,1,4
T-017,39,1,1
T-017,39,1,2
T-017,39,1,3
T-017,39,1,4
T-017,40,1,1
T-017,40,1,2
T-017,40,1,3
T-017,40,1,4
T-017,41,1,1
T-017,41,1,2
T-017,41,1,3
T-017,41,1,4
T-017,42,1,1
T-017,42,1,2
T-017,42,1,3
T-017,42,1,4
T-017,43,1,1
T-017,43,1,2
T-017,43,1,3
T-017,43,1,4
T-017,44,1,1
T-017,44,1,2
T-017,44,1,3
T-017,44,1,4
T-017,45,1,1
T-017,45,1,2
T-017,45,1,3
T-017,45,1,4
T-017,46,1,1
T-017,46,1,2
T-017,46,1,3
T-017,46,1,4
T-017,47,1,1
T-017,47,1,2
T-017,47,1,3
T-017,47,1,4
T-017,48,1,1
T-017,48,1,2
T-017,48,1,3
T-017,48,1,4
T-017,49,1,1
T-017,49,1,2
T-017,49,1,3
T-017,49,1,4
T-017,50,1,1
T-017,50,1,2
T-017,50,1,3
T-017,50,1,4
T-017,51,1,1
T-017,51,1,2
T-017,51,1,3
T-017,51,1,4
T-017,52,1,1
T-017,52,1,2
T-017,52,1,3
T-017,52,1,4
T-017,53,1,1
T-017,53,1,2
T-017,53,1,3
T-017,53,1,4
T-017,54,1,1
T-017,54,1,2
T-017,54,1,3
T-017,54,1,4
T-017,55,1,1
T-017,55,1,2
T-017,55,1,3
T-017,55,1,4
T-017,56,1,1
T-017,56,1,2
T-017,56,1,3
T-017,56,1,4
T-017,57,1,1
T-017,57,1,2
T-017,57,1,3
T-017,57,1,4
T-017,58,1,1
T-017,58,1,2
T-017,58,1,3
T-017,58,1,4
T-017,59,1,1
T-017,59,1,2
T-017,59,1,3
T-017,59,1,4
T-017,60,1,1
T-017,60,1,2
T-017,60,1,3
T-017,60,1,4
T-017,61,1,1
T-017,61,1,2
T-017,61,1,3
T-017,61,1,4
T-017,62,1,1
T-017,62,1,2
T-017,62,1,3
T-017,62,1,4
T-017,63,2,1
T-017,63,2,2
T-017,63,2,3
T-017,63,2,4
T-017,64,2,1
T-017,64,2,2
T-017,64,2,3
T-017,64,2,4
T-017,65,2,1
T-017,65,2,2
T-017,65,2,3
T-017,65,2,4
T-017,66,2,1
T-017,66,2,2
T-017,66,2,3
T-017,66,2,4
T-017,67,2,1
T-017,67,2,2
T-017,67,2,3
T-017,67,2,4
T-017,69,2,1
T-017,69,2,2
T-017,69,2,3
T-017,69,2,4
T-017,70,2,1
T-017,70,2,2
T-017,70,2,3
T-017,70,2,4
T-017,71,2,1
T-017,71,2,2
T-017,71,2,3
T-017,71,2,4
T-017,72,2,1
T-017,72,2,2
T-017,72,2,3
T-017,72,2,4
T-017,73,2,1
T-017,73,2,2
T-017,73,2,3
T-017,73,2,4
T-017,74,2,1
T-017,74,2,2
T-017,74,2,3
T-017,74,2,4
T-017,75,2,1
T-017,75,2,2
T-017,75,2,3
T-017,75,2,4
T-017,76,2,1
T-017,76,2,2
T-017,76,2,3
T-017,76,2,4
T-017,78,2,1
T-017,78,2,2
T-017,78,2,3
T-017,78,2,4
T-017,63,3,1
T-017,63,3,2
T-017,63,3,3
T-017,63,3,4
T-017,65,3,1
T-017,65,3,2
T-017,65,3,3
T-017,65,3,4
T-017,66,3,1
T-017,66,3,2
T-017,66,3,3
T-017,66,3,4
T-017,67,3,1
T-017,67,3,2
T-017,67,3,3
T-017,67,3,4
T-017,68,3,1
T-017,68,3,2
T-017,68,3,3
