Task_ID,Gate_number,Floor_No,Shift_no,Actual,Predicted
T-008,36,1,2,2.0,0.0
T-005,46,2,3,1.0,0.0
T-009,26,1,2,1.0,-0.0
T-007,27,1,3,-1.0000000000000002,-0.0
T-011,53,5,2,-2.0,-1.0
T-003,47,4,1,-1.0000000000000002,-0.0
T-017,27,1,2,-2.0,-1.0
T-011,44,3,1,-1.0,-1.0
T-013,28,1,3,-2.0,-1.0
T-005,44,3,3,0.0,-0.0
T-002,45,4,4,-2.0,-1.0
T-008,1,0,4,-1.0,-1.0
T-016,50,4,3,-2.0,-2.0
T-004,49,4,2,0.0,-0.0
T-011,45,4,2,-2.0,-0.0
T-014,38,1,3,-1.0000000000000002,-0.0
T-009,13,1,2,-2.0,-1.0
T-006,1,0,4,2.0,-0.0
T-004,11,0,3,-2.0,-2.0
T-006,54,5,2,-1.0000000000000002,-0.0
T-001,13,1,3,-2.0,-0.0
T-015,39,1,3,-1.0000000000000002,0.0
T-003,52,4,3,0.0,-0.0
T-010,5,0,2,3.0,2.0
T-017,8,0,3,2.0,0.0
T-004,46,5,2,2.0,0.0
T-007,53,2,3,-2.0,-0.0
T-011,42,1,3,0.0,1.0
T-016,36,1,2,-2.0,-1.0
T-011,18,1,4,3.0,1.0
T-013,48,4,3,-2.0,-1.0
T-009,31,1,2,0.0,-1.0
T-008,17,1,3,0.0,-1.0
T-006,31,1,1,3.0,2.0
T-017,3,0,4,1.0,0.0
T-010,47,5,2,1.0,1.0
T-007,52,4,3,4.0,3.0
T-015,43,3,4,4.0,3.0
T-004,51,5,4,-2.0,-1.0
T-007,8,0,4,-1.0000000000000002,-1.0
T-008,46,5,2,0.0,1.0
T-014,43,3,1,-1.0,-0.0
T-004,11,0,1,-1.0000000000000002,-1.0
T-007,24,1,1,-2.0,-1.0
T-004,52,5,2,3.0,2.0
T-002,14,1,1,2.0,1.0
T-005,33,1,2,1.0,1.0
T-014,43,3,3,2.0,3.0
T-016,51,5,3,-1.0,-0.0
T-006,33,1,2,1.0,1.0
T-007,44,3,4,2.0,2.0
T-001,55,2,2,2.0,1.0
T-003,48,4,1,0.0,0.0
T-009,28,1,4,-2.0,-2.0
T-015,13,1,1,4.0,2.0
T-016,11,0,2,3.0,2.0
T-005,16,1,4,1.0,0.0
T-003,50,4,2,3.0,3.0
T-016,49,4,3,-1.0,0.0
T-009,3,0,3,0.0,-0.0
T-013,45,4,4,-1.0,-1.0
T-009,8,0,2,4.0,3.0
T-016,23,1,3,-1.0,-0.0
T-006,34,1,1,-2.0,-0.0
T-013,43,4,4,4.0,3.0
T-010,17,1,2,3.0,3.0
T-013,44,3,2,-2.0,-1.0
T-010,53,5,4,-2.0,-1.0
T-017,45,5,1,-2.0,-1.0
T-017,18,1,2,-1.0,-1.0
T-001,1,0,4,1.0,0.0
T-002,38,1,2,2.0,3.0
T-006,29,1,2,4.0,3.0
T-010,31,1,2,-2.0,-1.0
T-013,6,0,2,-2.0,-2.0
T-004,52,5,1,-1.0,0.0
T-004,50,5,4,-2.0,-1.0
T-013,16,1,2,3.0,1.0
T-010,48,4,3,0.0,-0.0
T-009,11,0,3,1.0,-0.0
T-007,17,1,1,-2.0,-2.0
T-003,48,2,2,2.0,1.0
T-012,11,0,1,1.0,1.0
T-016,45,2,1,1.0,2.0
T-008,1,0,2,0.0,-0.0
T-007,44,3,2,-2.0,-1.0
T-009,49,2,1,1.0,1.0
T-011,28,1,2,0.0,2.0
T-007,23,1,3,-1.0000000000000002,-0.0
T-012,37,1,4,-2.0,-1.0
T-009,44,3,1,3.0,3.0
T-008,39,1,4,-1.0,0.0
T-013,4,0,1,0.0,0.0
T-003,4,0,3,1.0,0.0
T-015,9,0,1,2.0,2.0
T-013,18,1,1,-2.0,-1.0
T-008,20,1,4,1.0,0.0
T-015,23,1,2,0.0,-1.0
T-005,12,0,4,-2.0,-2.0
T-016,23,1,4,2.0,1.0
T-005,42,1,2,0.0,-1.0
T-007,43,4,3,-1.0000000000000002,-1.0
T-004,48,2,2,3.0000000000000004,2.0
T-003,5,0,3,-1.0000000000000002,-1.0
T-003,32,1,4,4.0,3.0
T-001,43,4,3,-2.0,-1.0
T-013,20,1,1,-2.0,-1.0
T-016,16,1,1,-1.0000000000000002,-0.0
T-001,53,5,2,2.0,3.0
T-017,23,1,1,-1.0000000000000002,-2.0
T-001,21,1,3,2.0,0.0
T-015,12,0,3,-2.0,-1.0
T-015,20,1,2,2.0,0.0
T-017,25,1,1,0.0,-0.0
T-007,55,5,1,-2.0,-0.0
T-017,48,4,2,1.0,2.0
T-016,23,1,3,-2.0,-1.0
T-007,43,4,4,0.0,-0.0
T-017,43,3,2,3.0,3.0
T-001,35,1,3,1.0,2.0
T-007,14,1,1,1.0,0.0
T-008,42,1,3,0.0,-1.0
T-001,51,2,2,0.0,-0.0
T-015,43,5,4,-1.0000000000000002,0.0
T-005,21,1,1,-1.0,-1.0
T-015,48,4,3,2.0,2.0
T-005,48,2,1,0.0,0.0
T-002,8,0,4,-2.0,-1.0
T-012,2,0,3,2.0,0.0
T-016,37,1,4,0.0,0.0
T-015,25,1,4,-2.0,-1.0
T-006,55,5,3,-1.0,-1.0
T-010,49,2,4,-1.0000000000000002,0.0
T-004,48,4,3,2.0,1.0
T-009,55,2,4,-2.0,-1.0
T-010,23,1,3,3.0,2.0
T-010,47,3,4,2.0,1.0
T-015,31,1,3,0.0,-0.0
T-016,42,1,4,-1.0000000000000002,-0.0
T-017,49,5,2,0.0,-1.0
T-009,16,1,3,-1.0000000000000002,-0.0
T-002,38,1,4,-2.0,-1.0
T-007,45,4,1,-1.0000000000000002,-1.0
T-012,34,1,1,-1.0,-1.0
T-009,39,1,1,-2.0,-1.0
T-011,22,1,3,1.0,2.0
T-006,4,0,4,2.0,2.0
T-011,16,1,4,0.0,0.0
T-006,46,2,1,2.0,1.0
T-016,45,2,2,1.0,0.0
T-017,49,3,3,1.0,1.0
T-012,12,0,2,2.0,2.0
T-013,53,2,4,0.0,-1.0
T-015,18,1,2,1.0,1.0
T-008,49,4,1,3.0000000000000004,2.0
T-004,43,4,4,3.0,2.0
T-009,43,3,2,3.0000000000000004,2.0
T-008,3,0,2,2.0,1.0
T-004,43,5,2,2.0,2.0
T-009,19,1,3,0.0,1.0
T-009,12,0,2,-2.0,-0.0
T-009,53,2,2,3.0,2.0
T-005,44,4,2,-1.0000000000000002,0.0
T-017,14,1,2,1.0,1.0
T-006,15,1,2,0.0,-0.0
T-003,1,0,4,2.0,1.0
T-004,11,0,1,2.0,1.0
T-011,43,3,1,-2.0,-2.0
T-002,47,5,4,-2.0,-0.0
T-001,49,2,4,1.0,1.0
T-011,53,4,2,-2.0,-2.0
T-005,47,4,3,-1.0,-1.0
T-006,55,2,4,-1.0000000000000002,-0.0
T-010,31,1,2,-1.0,-1.0
T-016,10,0,2,1.0,1.0
T-003,9,0,4,1.0,0.0
T-010,16,1,3,-2.0,-2.0
T-001,37,1,2,0.0,1.0
T-003,43,3,2,-2.0,-1.0
T-008,25,1,2,3.0,1.0
T-012,43,5,3,0.0,-1.0
T-014,4,0,4,4.0,2.0
T-012,51,5,4,2.0,0.0
T-006,8,0,4,0.0,-0.0
T-002,12,0,4,-2.0,-2.0
T-009,14,1,4,-1.0,-0.0
T-016,32,1,4,-2.0,-1.0
T-002,46,5,1,0.0,-0.0
T-012,36,1,3,3.0,2.0
T-008,31,1,3,1.0,0.0
T-009,14,1,1,3.0,3.0
T-009,24,1,2,-2.0,-1.0
T-016,55,5,4,-2.0,-1.0
T-007,35,1,2,2.0,3.0
T-004,53,4,4,-2.0,-0.0
T-005,44,3,3,1.0,1.0
T-012,40,1,1,-1.0,0.0
T-013,47,5,3,1.0,0.0
T-009,29,1,1,1.0,-0.0
T-003,51,5,4,-2.0,-1.0
T-012,39,1,1,-2.0,-2.0
T-010,10,0,3,1.0,-0.0
T-009,48,5,2,3.0,2.0
T-013,13,1,4,0.0,-0.0
T-008,25,1,2,-1.0000000000000002,-0.0
T-010,5,0,1,0.0,1.0
T-007,43,3,4,2.0,2.0
T-016,24,1,4,-2.0,-0.0
T-010,24,1,1,3.0,3.0
T-016,53,4,1,-1.0,0.0
T-002,20,1,2,1.0,0.0
T-011,40,1,3,-1.0000000000000002,-0.0
T-017,14,1,2,-1.0,-0.0
T-001,25,1,4,1.0,0.0
T-013,4,0,3,-2.0,-2.0
T-013,35,1,1,1.0,-0.0
T-004,53,5,3,2.0,1.0
T-011,3,0,1,1.0,0.0
T-015,51,2,2,2.0,1.0
T-007,55,5,3,0.0,0.0
T-014,28,1,2,5.0,4.0
T-016,9,0,3,2.0,2.0
T-005,23,1,3,-2.0,-2.0
T-013,55,5,4,2.0,1.0
T-007,32,1,4,-1.0000000000000002,-0.0
T-002,45,4,2,2.0,1.0
T-005,10,0,3,1.0,0.0
T-004,13,1,3,1.0,0.0
T-002,33,1,2,2.0,3.0
T-001,35,1,3,0.0,-0.0
T-003,49,2,4,-2.0,-1.0
T-001,45,4,4,0.0,0.0
T-008,44,3,1,-2.0,-0.0
T-013,37,1,3,-1.0000000000000002,0.0
T-016,11,0,2,-1.0,0.0
T-014,49,5,1,-1.0,0.0
T-002,16,1,3,-2.0,-1.0
T-010,33,1,1,-2.0,-2.0
T-006,22,1,4,-2.0,-0.0
T-015,50,4,1,-2.0,-0.0
T-001,53,4,2,-2.0,-1.0
T-009,29,1,4,2.0,1.0
T-011,51,5,3,-2.0,-1.0
T-014,21,1,1,-1.0,0.0
T-002,37,1,1,-2.0,-1.0
T-006,26,1,4,-1.0000000000000002,-1.0
T-011,18,1,1,2.0,1.0
T-013,15,1,4,-2.0,-1.0
T-005,41,1,1,2.0,2.0
T-013,20,1,3,1.0,2.0
T-013,0,0,4,-2.0,-2.0
T-007,50,2,1,3.0,3.0
T-017,15,1,3,-2.0,-2.0
T-012,1,0,3,-2.0,-1.0
T-016,53,2,3,2.0,1.0
T-003,48,2,2,-1.0000000000000002,0.0
T-001,47,5,1,-1.0,0.0
T-016,19,1,1,-2.0,-1.0
T-007,45,4,2,0.0,0.0
T-016,3,0,2,1.0,1.0
T-005,31,1,4,-2.0,-1.0
T-008,43,3,1,-1.0,-0.0
T-010,1,0,3,2.0,1.0
T-009,32,1,4,-2.0,-1.0
T-012,12,0,3,0.0,-0.0
T-005,53,5,2,-2.0,-1.0
T-003,49,4,3,-2.0,-2.0
T-014,45,5,4,-1.0000000000000002,-1.0
T-001,44,5,4,0.0,1.0
T-010,33,1,1,0.0,0.0
T-009,20,1,4,-2.0,-2.0
T-004,28,1,4,-1.0000000000000002,-0.0
T-006,8,0,4,2.0,1.0
T-010,47,4,4,-1.0000000000000002,-0.0
T-015,44,3,1,1.0,1.0
T-010,44,3,1,-2.0,-1.0
T-004,24,1,1,0.0,1.0
T-013,47,5,1,-1.0000000000000002,-0.0
T-015,55,2,2,-1.0000000000000002,-1.0
T-005,51,2,4,4.0,2.0
T-001,12,0,2,2.0,0.0
T-011,2,0,3,2.0,1.0
T-007,21,1,1,1.0,0.0
T-002,29,1,4,-1.0,0.0
T-015,43,4,4,0.0,1.0
T-007,49,3,4,0.0,0.0
T-002,47,3,4,-1.0000000000000002,0.0
T-010,50,5,2,1.0,0.0
T-014,44,3,2,1.0,0.0
T-009,14,1,1,-2.0,-1.0
T-016,5,0,4,2.0,0.0
T-010,46,2,2,-2.0,-2.0
T-011,38,1,3,-1.0000000000000002,-0.0
T-011,43,3,3,-2.0,-1.0
T-002,9,0,3,0.0,-0.0
T-016,4,0,3,-2.0,-1.0
T-015,50,4,4,1.0,-0.0
T-001,23,1,2,-2.0,-0.0
T-006,14,1,3,-1.0000000000000002,-0.0
T-006,40,1,4,-1.0000000000000002,-0.0
T-006,6,0,4,3.0,2.0
T-006,54,5,4,3.0,2.0
T-007,5,0,1,3.0,1.0
T-009,42,1,1,0.0,0.0
T-002,45,5,1,2.0,0.0
T-016,30,1,4,0.0,0.0
T-010,49,4,1,-1.0000000000000002,-1.0
T-008,49,4,4,-2.0,-1.0
T-017,49,2,3,-2.0,-0.0
T-013,41,1,3,1.0,-0.0
T-013,47,4,3,-1.0000000000000002,-0.0
T-013,48,4,4,4.0,3.0
T-011,21,1,3,-2.0,-1.0
T-002,16,1,2,-2.0,-2.0
T-014,0,0,1,0.0,-0.0
T-010,18,1,2,-2.0,-2.0
T-010,49,2,4,0.0,-0.0
T-010,6,0,3,3.0,2.0
T-012,38,1,3,1.0,0.0
T-010,9,0,3,1.0,1.0
T-014,32,1,1,2.0,1.0
T-002,44,3,4,1.0,1.0
T-011,39,1,1,-1.0000000000000002,-0.0
T-014,44,5,4,-1.0000000000000002,-0.0
T-001,32,1,4,-2.0,-1.0
T-008,48,2,2,3.0,2.0
T-009,31,1,2,3.0,3.0
T-001,22,1,1,3.0,3.0
T-006,6,0,3,-2.0,-2.0
T-007,50,2,4,2.0,1.0
T-002,26,1,2,0.0,-0.0
T-009,47,4,3,4.0,3.0
T-012,10,0,1,1.0,0.0
T-013,49,2,2,3.0,1.0
T-010,48,4,2,-2.0,-1.0
T-002,45,4,1,-2.0,-1.0
T-007,20,1,2,-1.0000000000000002,-0.0
T-007,13,1,1,3.0,3.0
T-011,40,1,1,5.0,3.0
T-015,27,1,3,-2.0,-1.0
T-007,51,5,1,-2.0,-1.0
T-006,14,1,2,-2.0,-1.0
T-009,45,2,4,2.0,1.0
T-010,45,2,2,-1.0,-0.0
T-004,53,5,2,-1.0,-0.0
T-017,5,0,4,1.0,-0.0
T-010,43,3,2,1.0,0.0
T-017,53,4,2,0.0,-0.0
T-002,27,1,1,1.0,0.0
T-004,53,5,4,-2.0,-2.0
T-010,28,1,4,0.0,0.0
T-009,43,3,3,-1.0000000000000002,-0.0
T-014,49,3,2,-2.0,-1.0
T-005,18,1,1,0.0,-0.0
T-013,43,4,3,3.0,2.0
T-014,52,5,3,2.0,3.0
T-012,48,5,3,2.0,2.0
T-012,2,0,4,-2.0,-1.0
T-006,52,5,4,4.0,2.0
T-007,4,0,2,1.0,-0.0
T-009,47,5,1,0.0,0.0
T-016,23,1,1,-2.0,-1.0
T-010,51,5,1,1.0,2.0
T-009,39,1,3,-1.0000000000000002,-1.0
T-013,33,1,1,1.0,0.0
T-015,11,0,1,-2.0,-1.0
T-011,41,1,1,0.0,-1.0
T-001,28,1,2,4.0,3.0
T-011,13,1,4,1.0,0.0
T-015,26,1,4,-2.0,-2.0
T-004,8,0,3,2.0,0.0
T-017,2,0,4,3.0,1.0
T-003,36,1,2,2.0,2.0
T-005,20,1,1,2.0,2.0
T-015,5,0,1,4.0,2.0
T-001,3,0,2,-1.0000000000000002,-1.0
T-013,44,4,3,2.0,1.0
T-015,50,5,4,3.0,3.0
T-005,25,1,1,-2.0,-1.0
T-007,11,0,2,-1.0000000000000002,-1.0
T-011,54,5,3,1.0,0.0
T-012,29,1,4,2.0,1.0
T-010,30,1,3,-1.0000000000000002,-0.0
T-011,38,1,2,0.0,-0.0
T-003,33,1,4,-2.0,-1.0
T-014,10,0,3,-1.0000000000000002,-0.0
T-007,11,0,4,0.0,-0.0
T-014,19,1,1,2.0,1.0
T-006,0,0,3,2.0,0.0
T-015,30,1,3,2.0,0.0
T-013,44,3,2,-1.0000000000000002,0.0
T-005,13,1,1,1.0,2.0
T-013,49,3,3,-1.0000000000000002,0.0
T-014,18,1,4,3.0,2.0
T-015,49,2,1,3.0,2.0
T-008,36,1,2,1.0,0.0
T-017,31,1,1,-2.0,-1.0
T-016,12,0,2,-2.0,-1.0
T-007,27,1,2,2.0,0.0
T-007,24,1,4,-2.0,-1.0
T-005,46,2,2,-1.0000000000000002,-0.0
T-010,17,1,3,-2.0,-1.0
T-012,27,1,1,2.0,1.0
T-004,48,5,3,-1.0,-0.0
T-005,50,5,4,-2.0,-1.0
T-005,20,1,4,0.0,0.0
T-003,7,0,4,-1.0,0.0
T-014,35,1,2,-1.0,-0.0
T-001,48,2,1,0.0,-0.0
T-010,44,5,4,0.0,-0.0
T-014,48,4,1,-2.0,-0.0
T-017,11,0,1,3.0,1.0
T-013,42,1,2,0.0,0.0
T-007,47,5,2,-2.0,-1.0
T-001,41,1,3,1.0,2.0
T-001,20,1,4,2.0,1.0
T-015,44,3,2,-1.0000000000000002,-0.0
T-001,49,4,1,-2.0,-2.0
T-011,11,0,3,1.0,1.0
T-013,51,2,4,0.0,0.0
T-009,5,0,3,-2.0,-1.0
T-005,38,1,2,-2.0,-1.0
T-014,33,1,4,1.0,2.0
T-003,42,1,4,3.0,2.0
T-001,11,0,2,3.0,3.0
T-009,51,2,4,3.0,2.0
T-010,28,1,2,-1.0000000000000002,-1.0
T-014,52,4,2,0.0,-0.0
T-001,47,5,2,2.0,2.0
T-010,41,1,3,-1.0000000000000002,-1.0
T-011,49,4,2,5.0,4.0
T-009,48,4,4,4.0,2.0
T-004,29,1,3,2.0,0.0
T-011,49,2,1,-2.0,-1.0
T-011,28,1,2,1.0,0.0
T-012,7,0,1,0.0,-1.0
T-014,49,2,1,-1.0,-0.0
T-005,17,1,3,-1.0000000000000002,-0.0
T-009,21,1,1,0.0,1.0
T-006,20,1,3,1.0,1.0
T-014,37,1,2,0.0,-0.0
T-007,42,1,3,0.0,-1.0
T-011,2,0,2,2.0,0.0
T-013,38,1,1,1.0,1.0
T-016,46,2,2,-2.0,-2.0
T-008,27,1,2,4.0,2.0
T-011,41,1,3,0.0,1.0
T-014,18,1,4,1.0,-0.0
T-013,45,4,3,0.0,-0.0
T-014,48,4,4,-2.0,-2.0
T-016,53,5,4,2.0,2.0
T-011,46,2,4,-2.0,-1.0
T-011,47,4,3,-2.0,-1.0
T-004,50,2,3,-1.0000000000000002,-1.0
T-015,26,1,1,0.0,-1.0
T-005,46,2,4,-2.0,-1.0
T-011,12,0,4,-2.0,-1.0
T-011,10,0,2,-2.0,-1.0
T-011,21,1,4,-2.0,-1.0
T-005,31,1,3,1.0,0.0
T-014,8,0,2,1.0,-0.0
T-003,19,1,3,-2.0,-1.0
T-011,41,1,1,1.0,0.0
T-010,11,0,2,-1.0000000000000002,-1.0
T-013,4,0,1,-2.0,-2.0
T-014,1,0,4,-1.0,-1.0
T-009,50,2,1,3.0,2.0
T-015,40,1,2,1.0,1.0
T-002,27,1,2,0.0,0.0
T-016,47,3,1,3.0000000000000004,3.0
T-009,44,4,2,-2.0,-0.0
T-010,40,1,1,-1.0000000000000002,-0.0
T-005,32,1,2,1.0,-0.0
T-008,29,1,3,-1.0000000000000002,-1.0
T-003,20,1,2,-1.0000000000000002,-1.0
T-014,52,5,2,0.0,0.0
T-010,22,1,1,2.0,2.0
T-012,26,1,4,2.0,0.0
T-009,49,5,4,-2.0,-1.0
T-007,50,2,3,2.0,1.0
T-004,6,0,3,-2.0,-1.0
T-007,36,1,3,-2.0,-1.0
T-002,46,5,3,-1.0000000000000002,-0.0
T-004,34,1,1,1.0,0.0
T-008,34,1,4,0.0,-1.0
T-011,34,1,4,0.0,0.0
T-006,1,0,3,-1.0000000000000002,-1.0
T-009,20,1,2,0.0,-0.0
T-012,50,2,1,-2.0,-1.0
T-008,2,0,2,-1.0000000000000002,-1.0
T-013,45,2,2,3.0,2.0
T-006,43,5,3,-1.0000000000000002,-1.0
T-011,43,5,1,4.0,3.0
T-017,44,4,3,-2.0,-1.0
T-017,4,0,1,0.0,-0.0
T-011,7,0,2,-1.0000000000000002,-1.0
T-005,0,0,1,-2.0,-1.0
T-014,17,1,1,3.0000000000000004,0.0
T-004,53,2,3,-2.0,-2.0
T-010,50,2,1,1.0,1.0
T-012,3,0,4,-1.0,0.0
T-014,5,0,4,-2.0,-2.0
T-002,43,5,2,1.0,1.0
T-005,13,1,3,1.0,0.0
T-005,53,5,3,1.0,-0.0
T-001,30,1,4,-1.0,-1.0
T-004,49,3,1,4.0,2.0
T-001,46,2,1,-2.0,-2.0
T-009,24,1,4,0.0,0.0
T-016,53,2,1,1.0,1.0
T-012,5,0,1,2.0,3.0
T-001,55,2,1,-2.0,-1.0
T-007,50,4,4,3.0,2.0
T-012,53,2,4,-2.0,-1.0
T-015,38,1,2,1.0,1.0
T-001,54,5,1,1.0,2.0
T-010,45,4,1,2.0,1.0
T-017,37,1,3,-2.0,-2.0
T-011,53,2,3,2.0,0.0
T-015,49,3,4,1.0,1.0
T-016,41,1,4,4.0,3.0
T-009,33,1,2,1.0,0.0
T-006,30,1,1,3.0,1.0
T-007,44,5,3,0.0,-0.0
T-010,19,1,3,2.0,1.0
T-017,26,1,1,-2.0,-1.0
T-004,49,3,3,1.0,2.0
T-014,33,1,2,-2.0,-1.0
T-012,19,1,2,-1.0,0.0
T-015,30,1,3,2.0,1.0
T-015,16,1,2,-2.0,-1.0
T-012,35,1,1,2.0,0.0
T-001,43,5,1,0.0,1.0
T-017,48,4,2,1.0,0.0
T-002,34,1,4,3.0,1.0
T-010,11,0,3,-2.0,-1.0
T-003,10,0,1,-2.0,-1.0
T-009,45,2,1,-2.0,-2.0
T-007,38,1,1,-2.0,-1.0
T-008,14,1,1,2.0,2.0
T-008,6,0,4,-1.0000000000000002,0.0
T-010,35,1,1,1.0,0.0
T-017,17,1,2,5.0,3.0
T-012,3,0,2,-2.0,-1.0
T-004,34,1,4,-1.0,-0.0
T-015,1,0,4,0.0,-0.0
T-006,10,0,1,3.0,1.0
T-002,46,2,3,0.0,-0.0
T-007,3,0,1,-2.0,-1.0
T-009,9,0,1,1.0,2.0
T-014,37,1,2,-2.0,-1.0
T-017,36,1,2,-2.0,-2.0
T-010,12,0,3,2.0,1.0
T-011,50,5,2,2.0,1.0
T-006,40,1,4,4.0,3.0
T-007,55,5,3,1.0,1.0
T-015,48,2,4,0.0,-0.0
T-015,10,0,3,-1.0,-1.0
T-008,50,2,1,1.0,-0.0
T-011,49,3,1,0.0,0.0
T-012,47,4,4,-2.0,-1.0
T-009,51,5,2,-2.0,-1.0
T-001,30,1,1,-2.0,-2.0
T-015,50,4,4,0.0,0.0
T-010,20,1,1,1.0,1.0
T-008,33,1,1,-2.0,-2.0
T-007,42,1,2,-2.0,-0.0
T-016,3,0,1,-1.0000000000000002,0.0
T-012,50,2,4,-1.0,-0.0
T-008,20,1,1,-2.0,-1.0
T-010,7,0,4,-1.0,-0.0
T-004,43,3,3,1.0,1.0
T-008,55,2,2,4.0,3.0
T-009,46,5,3,-2.0,-2.0
T-015,11,0,4,1.0,0.0
T-008,15,1,3,-2.0,-1.0
T-014,29,1,1,0.0,0.0
T-013,49,4,1,-2.0,-2.0
T-014,20,1,4,-1.0,-0.0
T-010,43,5,4,1.0,2.0
T-017,23,1,4,0.0,0.0
T-007,35,1,3,-2.0,-2.0
T-013,34,1,1,-1.0000000000000002,-1.0
T-008,16,1,2,-2.0,-0.0
T-010,51,5,3,-1.0,-1.0
T-007,44,3,2,1.0,0.0
T-001,25,1,1,1.0,1.0
T-003,47,5,2,2.0,0.0
T-016,47,4,2,3.0,2.0
T-001,50,5,4,2.0,2.0
T-008,53,5,4,-2.0,-1.0
T-002,52,5,2,1.0,0.0
T-012,38,1,4,0.0,-0.0
T-008,49,2,1,-2.0,-2.0
T-008,46,5,3,-2.0,-1.0
T-017,35,1,4,2.0,1.0
T-011,9,0,2,-1.0000000000000002,-1.0
T-001,49,3,4,-2.0,-1.0
T-016,39,1,3,0.0,1.0
T-004,16,1,3,-2.0,-1.0
T-011,49,2,3,-1.0000000000000002,0.0
T-006,44,5,4,1.0,0.0
T-010,42,1,3,3.0,3.0
T-013,50,2,3,4.0,2.0
T-004,36,1,3,4.0,3.0
T-014,47,3,2,0.0,0.0
T-011,14,1,2,2.0,3.0
T-015,55,5,1,1.0,0.0
T-017,35,1,1,0.0,1.0
T-008,23,1,2,-1.0,-1.0
T-005,32,1,2,3.0,2.0
T-006,44,4,4,-2.0,-1.0
T-012,27,1,1,-2.0,-1.0
T-001,8,0,2,0.0,0.0
T-013,48,2,3,-1.0,-1.0
T-010,47,4,3,4.0,3.0
T-016,45,5,3,-1.0,-1.0
T-004,46,5,2,-1.0000000000000002,0.0
T-008,47,4,1,1.0,0.0
T-009,48,2,1,-1.0000000000000002,-0.0
T-014,38,1,1,-1.0000000000000002,-1.0
T-012,18,1,3,-2.0,-0.0
T-008,31,1,2,-2.0,-1.0
T-013,12,0,4,1.0,0.0
T-005,49,3,1,1.0,1.0
T-011,47,3,2,-2.0,-0.0
T-001,49,2,1,-2.0,-1.0
T-007,48,4,3,-1.0,-1.0
T-001,3,0,3,1.0,1.0
T-003,15,1,4,-2.0,-1.0
T-004,11,0,3,1.0,1.0
T-013,25,1,2,2.0,-0.0
T-015,11,0,1,-2.0,-1.0
T-009,44,5,2,0.0,0.0
T-003,13,1,1,1.0,1.0
T-014,45,2,2,-2.0,-1.0
T-005,36,1,2,-2.0,-1.0
T-008,53,4,1,-2.0,-1.0
T-006,28,1,3,-2.0,-1.0
T-002,43,3,1,-2.0,-1.0
T-014,51,2,3,0.0,-0.0
T-006,19,1,2,3.0,2.0
T-001,55,5,2,-2.0,-1.0
T-008,18,1,2,-2.0,-1.0
T-017,17,1,3,1.0,0.0
T-012,34,1,2,-1.0,0.0
T-017,4,0,1,0.0,1.0
T-003,19,1,1,1.0,2.0
T-015,48,5,1,4.0,2.0
T-004,28,1,3,-2.0,-1.0
T-003,49,5,1,3.0,1.0
T-005,42,1,4,-2.0,-2.0
T-002,22,1,3,-1.0000000000000002,0.0
T-001,10,0,3,0.0,-1.0
T-013,5,0,2,1.0,0.0
T-001,44,5,4,1.0,1.0
T-009,41,1,1,2.0,0.0
T-013,12,0,3,2.0,1.0
T-016,10,0,4,1.0,1.0
T-006,0,0,4,-1.0000000000000002,0.0
T-006,50,2,1,-2.0,-1.0
T-012,17,1,1,-1.0000000000000002,0.0
T-013,17,1,4,3.0,2.0
T-001,48,5,1,-2.0,-1.0
T-016,43,4,3,1.0,0.0
T-009,41,1,2,-2.0,-1.0
T-008,18,1,1,-1.0000000000000002,-0.0
T-013,7,0,3,1.0,0.0
T-016,47,4,1,-2.0,-2.0
T-008,40,1,3,4.0,2.0
T-017,47,4,2,2.0,2.0
T-015,0,0,1,-2.0,-0.0
T-002,28,1,4,2.0,2.0
T-017,55,5,3,1.0,0.0
T-006,14,1,2,-1.0,0.0
T-001,23,1,3,0.0,-1.0
T-010,43,3,4,-2.0,-1.0
T-013,37,1,4,-2.0,-1.0
T-017,10,0,1,3.0,2.0
T-006,40,1,1,3.0,2.0
T-004,25,1,4,-2.0,-1.0
T-006,26,1,4,-2.0,-1.0
T-003,7,0,2,1.0,1.0
T-016,40,1,3,-1.0000000000000002,-0.0
T-007,47,5,1,-1.0,-0.0
T-009,0,0,1,1.0,1.0
T-005,6,0,1,-2.0,-0.0
T-006,51,2,1,2.0,3.0
T-015,15,1,2,-2.0,-1.0
T-013,43,3,1,-2.0,-1.0
T-012,44,5,4,-1.0000000000000002,0.0
T-004,20,1,4,-2.0,-1.0
T-009,49,4,4,0.0,-0.0
T-007,48,5,2,-2.0,-1.0
T-011,12,0,1,-1.0,-0.0
T-003,7,0,3,-1.0000000000000002,-1.0
T-003,45,2,3,-1.0,-0.0
T-012,1,0,1,-2.0,-0.0
T-003,11,0,1,0.0,-0.0
T-014,22,1,4,-2.0,-1.0
T-010,37,1,1,-2.0,-1.0
T-009,18,1,1,2.0,2.0
T-006,21,1,2,1.0,0.0
T-005,32,1,4,-2.0,-1.0
T-015,11,0,3,-2.0,-0.0
T-008,18,1,1,-1.0000000000000002,-0.0
T-016,7,0,3,-2.0,-2.0
T-003,20,1,2,-1.0000000000000002,-1.0
T-002,41,1,4,-2.0,-1.0
T-011,20,1,1,-2.0,-1.0
T-012,44,4,2,-2.0,-1.0
T-004,4,0,1,2.0,0.0
T-015,14,1,2,-2.0,-1.0
