Crew_ID,Date,Task_Completion_Time,Idle_Time,Shift_Duration,Fatigue_Level,Weather_Condition,Equipment_Used,Tasks_Completed,Experience_Level,Safety_Incidents,Shift_Start_Time,Breaks_Taken,Location
C-120,2023-02-21,11.01,22.51,541.39,9.97,Cloudy,Equipment_C,4,1.86,1,2023-01-01 13:25:00,3,BT2
C-162,2023-08-20,21.42,31.95,536.09,1.39,Cloudy,Equipment_A,6,15.93,0,2023-01-01 13:30:00,1,MT2
C-013,2023-06-01,23.76,21.61,522.28,5.66,Windy,Equipment_B,3,9.91,1,2023-01-01 15:02:00,2,DT3
C-236,2023-08-29,32.33,40.2,594.65,6.86,Rainy,Equipment_D,8,16.74,0,2023-01-01 18:51:00,2,DT2
C-150,2023-09-03,43.05,34.18,588.9,8.89,Windy,Equipment_A,7,13.32,0,2023-01-01 16:19:00,3,MT2
C-068,2023-11-25,93.84,24.35,551.95,9.87,Windy,Equipment_B,4,16.47,1,2023-01-01 00:45:00,3,DT2
C-026,2023-03-13,69.54,16.6,587.43,7.04,Sunny,Equipment_D,9,6.88,0,2023-01-01 00:01:00,3,MT2
C-156,2023-12-29,93.12,10.81,564.64,2.68,Sunny,Equipment_B,4,9.3,0,2023-01-01 07:11:00,3,BT1
C-133,2023-06-12,27.2,46.33,545.66,1.52,Cloudy,Equipment_D,3,17.71,0,2023-01-01 14:05:00,4,HT1
C-075,2023-12-17,101.78,29.89,589.17,8.91,Rainy,Equipment_B,8,7.66,1,2023-01-01 19:23:00,4,DT3
C-199,2023-08-12,48.32,20.18,559.11,7.23,Rainy,Equipment_C,5,10.53,1,2023-01-01 06:19:00,4,DT3
C-042,2023-08-16,15.71,30.4,542.37,9.72,Sunny,Equipment_C,3,9.03,1,2023-01-01 17:32:00,2,MT1
C-206,2023-10-31,113.49,11.23,483.47,4.6,Sunny,Equipment_B,3,14.45,0,2023-01-01 13:28:00,1,BT2
C-063,2023-10-21,116.89,8.41,595.69,2.93,Cloudy,Equipment_B,2,8.0,1,2023-01-01 02:49:00,3,MT1
C-141,2023-10-24,113.46,21.78,592.95,2.44,Cloudy,Equipment_C,3,8.0,1,2023-01-01 17:31:00,1,MT2
C-158,2023-11-21,113.53,58.8,540.15,2.1,Rainy,Equipment_C,7,13.56,0,2023-01-01 07:47:00,3,DT1
C-006,2023-06-06,84.76,7.33,540.15,4.87,Cloudy,Equipment_D,2,4.67,1,2023-01-01 18:49:00,4,HT1
C-226,2023-08-02,17.82,8.09,562.9,3.75,Cloudy,Equipment_B,6,13.37,1,2023-01-01 23:40:00,4,HT1
C-104,2023-02-26,11.08,27.58,519.97,8.13,Sunny,Equipment_B,8,11.75,1,2023-01-01 16:58:00,1,MT2
C-161,2023-07-31,21.92,58.08,596.14,6.65,Sunny,Equipment_A,2,14.59,0,2023-01-01 17:03:00,3,BT2
C-128,2023-04-05,33.39,7.81,487.08,7.97,Windy,Equipment_B,8,3.84,0,2023-01-01 21:29:00,4,DT3
C-094,2023-12-15,98.81,57.25,584.58,2.51,Cloudy,Equipment_C,6,6.21,1,2023-01-01 08:58:00,4,BT1
C-193,2023-05-08,74.19,37.63,549.97,2.75,Cloudy,Equipment_C,8,9.27,0,2023-01-01 20:04:00,4,DT1
C-185,2023-12-10,105.26,16.79,502.82,1.96,Sunny,Equipment_B,8,15.36,0,2023-01-01 00:29:00,2,MT2
C-128,2023-01-30,91.04,59.18,485.54,9.79,Sunny,Equipment_C,6,19.54,1,2023-01-01 05:43:00,3,DT3
C-009,2023-01-12,12.94,57.48,578.53,3.33,Cloudy,Equipment_D,4,3.64,0,2023-01-01 00:02:00,3,DT1
C-054,2023-07-06,33.27,18.73,595.64,4.34,Sunny,Equipment_B,8,2.21,1,2023-01-01 00:10:00,4,DT3
C-114,2023-04-03,116.72,50.59,535.68,7.9,Windy,Equipment_C,4,6.88,0,2023-01-01 01:39:00,1,DT2
C-160,2023-12-14,20.35,17.34,504.61,4.95,Cloudy,Equipment_D,9,5.64,0,2023-01-01 13:39:00,4,HT1
C-205,2023-11-12,76.93,58.71,559.12,8.35,Rainy,Equipment_B,8,18.94,0,2023-01-01 08:33:00,4,HT1
C-245,2023-03-24,25.3,5.77,538.93,6.69,Windy,Equipment_D,3,4.96,0,2023-01-01 14:10:00,2,MT1
C-045,2023-02-03,53.32,32.26,598.34,6.86,Rainy,Equipment_C,7,3.6,1,2023-01-01 06:09:00,1,DT2
C-162,2023-06-25,84.33,37.47,529.12,2.55,Cloudy,Equipment_B,2,2.66,1,2023-01-01 15:55:00,4,MT2
C-120,2023-02-12,42.51,39.97,508.09,7.05,Windy,Equipment_B,7,11.32,0,2023-01-01 10:01:00,4,BT2
C-017,2023-07-19,105.42,59.92,510.73,5.82,Sunny,Equipment_D,4,10.57,1,2023-01-01 02:07:00,2,MT1
C-213,2023-10-19,64.08,56.48,545.48,8.66,Cloudy,Equipment_C,1,18.26,1,2023-01-01 02:15:00,1,DT1
C-201,2023-09-25,103.38,50.27,515.42,8.23,Sunny,Equipment_B,8,18.26,0,2023-01-01 23:37:00,2,BT2
C-115,2023-12-02,90.37,6.97,567.47,2.21,Rainy,Equipment_A,9,7.69,1,2023-01-01 07:45:00,3,DT3
C-089,2023-05-07,48.77,33.85,534.56,1.03,Windy,Equipment_B,8,19.63,0,2023-01-01 00:15:00,3,DT3
C-123,2023-01-13,28.72,47.3,596.2,7.87,Sunny,Equipment_B,5,12.53,1,2023-01-01 23:54:00,1,DT2
C-174,2023-10-25,84.71,14.44,574.58,3.86,Cloudy,Equipment_B,9,12.0,1,2023-01-01 09:54:00,2,BT1
C-140,2023-09-23,92.86,53.49,506.43,6.67,Rainy,Equipment_C,4,12.71,1,2023-01-01 18:13:00,4,MT1
C-049,2023-02-18,20.25,37.77,567.57,5.29,Cloudy,Equipment_A,2,19.06,1,2023-01-01 16:36:00,4,DT2
C-241,2023-01-12,110.72,30.4,550.83,5.89,Rainy,Equipment_D,7,6.27,1,2023-01-01 18:29:00,2,MT2
C-162,2023-02-09,51.82,25.15,490.4,7.31,Rainy,Equipment_A,2,3.63,1,2023-01-01 00:41:00,4,MT2
C-034,2023-07-22,91.19,32.97,596.12,6.33,Windy,Equipment_A,2,9.8,1,2023-01-01 09:20:00,4,HT1
C-136,2023-07-10,76.97,36.24,562.73,4.39,Cloudy,Equipment_A,8,8.58,0,2023-01-01 14:55:00,1,DT1
C-018,2023-07-03,78.34,37.09,541.64,8.62,Windy,Equipment_B,8,2.0,1,2023-01-01 21:17:00,4,DT1
C-173,2023-09-22,117.0,8.83,539.99,1.67,Windy,Equipment_D,8,17.48,0,2023-01-01 18:51:00,3,BT1
C-076,2023-10-07,103.72,26.17,532.22,7.03,Cloudy,Equipment_A,9,2.02,1,2023-01-01 04:31:00,2,DT1
C-086,2023-04-20,11.95,36.87,543.42,6.36,Cloudy,Equipment_B,4,3.99,0,2023-01-01 19:21:00,2,MT2
C-245,2023-07-30,17.91,26.09,573.4,4.74,Windy,Equipment_A,9,8.88,0,2023-01-01 00:17:00,4,MT1
C-206,2023-12-28,61.01,22.21,539.37,5.27,Sunny,Equipment_B,8,3.07,0,2023-01-01 02:00:00,3,BT2
C-002,2023-03-22,75.53,23.43,589.58,9.14,Windy,Equipment_C,1,19.01,1,2023-01-01 16:20:00,1,BT1
C-215,2023-03-31,12.74,14.78,547.43,3.94,Sunny,Equipment_D,7,3.27,0,2023-01-01 11:09:00,3,HT1
C-054,2023-03-22,23.73,53.6,560.53,9.27,Rainy,Equipment_A,2,6.03,0,2023-01-01 00:16:00,1,DT3
C-084,2023-05-28,102.21,37.16,537.62,4.2,Sunny,Equipment_A,4,17.65,1,2023-01-01 06:37:00,2,DT3
C-023,2023-01-18,100.68,47.25,578.82,3.47,Sunny,Equipment_C,5,11.68,1,2023-01-01 12:19:00,1,BT1
C-170,2023-09-28,30.29,58.11,507.9,3.86,Windy,Equipment_D,7,10.02,1,2023-01-01 08:58:00,4,HT1
C-148,2023-01-08,39.79,11.99,545.27,7.9,Rainy,Equipment_D,6,6.9,1,2023-01-01 13:48:00,3,MT2
C-091,2023-07-02,91.61,15.53,542.11,3.55,Windy,Equipment_C,7,14.32,1,2023-01-01 02:35:00,2,HT1
C-014,2023-03-01,31.56,5.78,506.19,3.8,Sunny,Equipment_C,8,7.04,0,2023-01-01 11:00:00,4,DT3
C-074,2023-03-06,61.9,21.41,525.22,4.77,Windy,Equipment_D,2,19.99,1,2023-01-01 23:14:00,3,DT2
C-139,2023-11-02,113.22,17.57,569.85,2.9,Rainy,Equipment_C,8,12.26,1,2023-01-01 21:59:00,3,MT2
C-090,2023-06-05,92.47,31.73,528.87,1.93,Windy,Equipment_A,1,7.91,0,2023-01-01 15:16:00,3,MT2
C-070,2023-03-17,76.07,11.77,555.27,8.65,Cloudy,Equipment_D,7,5.39,1,2023-01-01 08:35:00,2,HT1
C-104,2023-05-13,84.2,52.07,528.03,9.35,Windy,Equipment_B,5,18.79,0,2023-01-01 08:35:00,4,MT2
C-244,2023-07-05,119.31,31.51,572.03,5.83,Cloudy,Equipment_B,9,11.42,0,2023-01-01 17:30:00,4,DT1
C-170,2023-06-30,25.13,35.79,594.66,6.46,Sunny,Equipment_D,1,16.7,1,2023-01-01 02:33:00,1,HT1
C-131,2023-02-13,103.34,13.41,545.24,3.21,Windy,Equipment_D,8,17.53,0,2023-01-01 08:22:00,4,MT1
C-027,2023-06-27,90.28,14.31,513.48,3.81,Rainy,Equipment_A,4,8.99,0,2023-01-01 10:27:00,2,BT2
C-136,2023-01-16,100.51,12.06,518.48,6.43,Cloudy,Equipment_C,6,5.75,0,2023-01-01 04:08:00,1,DT1
C-003,2023-07-18,57.38,55.77,512.25,3.57,Sunny,Equipment_A,7,13.43,1,2023-01-01 04:39:00,4,BT1
C-250,2023-06-10,27.7,18.3,488.08,6.47,Sunny,Equipment_D,7,5.87,1,2023-01-01 00:05:00,2,BT2
C-048,2023-06-20,45.78,30.94,494.66,9.26,Sunny,Equipment_B,9,19.07,0,2023-01-01 04:45:00,3,HT1
C-007,2023-07-21,77.9,10.89,565.54,3.01,Windy,Equipment_B,5,12.58,1,2023-01-01 01:53:00,4,DT1
C-228,2023-10-10,114.67,55.17,506.42,5.73,Cloudy,Equipment_C,9,14.5,0,2023-01-01 20:10:00,2,MT1
C-192,2023-12-10,63.58,10.75,549.68,8.36,Cloudy,Equipment_D,7,16.06,0,2023-01-01 23:39:00,2,BT2
C-168,2023-05-27,108.84,38.23,480.45,3.8,Cloudy,Equipment_A,2,8.01,1,2023-01-01 15:09:00,1,MT2
C-141,2023-02-08,63.4,10.97,495.01,2.71,Windy,Equipment_D,2,14.42,0,2023-01-01 15:51:00,2,MT2
C-122,2023-01-08,100.66,24.58,542.32,9.45,Cloudy,Equipment_D,1,8.28,0,2023-01-01 03:55:00,3,MT2
C-098,2023-10-22,107.48,38.81,511.2,1.53,Rainy,Equipment_C,2,8.99,1,2023-01-01 20:35:00,4,MT1
C-013,2023-12-26,13.78,32.12,587.82,4.75,Windy,Equipment_A,9,14.33,1,2023-01-01 11:42:00,3,DT3
C-076,2023-01-04,32.76,9.81,532.66,7.32,Rainy,Equipment_B,1,7.99,1,2023-01-01 23:21:00,2,DT1
C-205,2023-02-21,78.06,23.93,519.73,5.68,Cloudy,Equipment_B,8,10.9,0,2023-01-01 16:31:00,2,HT1
C-075,2023-11-09,97.56,55.83,584.75,8.59,Cloudy,Equipment_A,9,2.18,1,2023-01-01 04:56:00,3,DT3
C-045,2023-12-21,11.25,28.71,485.96,8.01,Windy,Equipment_C,5,5.85,1,2023-01-01 07:45:00,4,DT2
C-194,2023-11-19,37.07,59.83,511.0,6.63,Rainy,Equipment_B,9,9.61,1,2023-01-01 05:45:00,2,BT1
C-149,2023-11-24,35.23,59.12,568.54,9.63,Rainy,Equipment_A,8,4.01,0,2023-01-01 05:49:00,3,BT1
C-097,2023-02-05,111.78,31.95,525.11,2.15,Rainy,Equipment_D,5,10.56,1,2023-01-01 05:03:00,4,HT1
C-181,2023-03-16,105.41,35.55,540.2,8.18,Cloudy,Equipment_D,7,16.43,1,2023-01-01 02:21:00,1,DT1
C-155,2023-08-17,107.89,25.55,511.96,1.26,Sunny,Equipment_D,2,1.39,0,2023-01-01 10:26:00,1,BT1
C-155,2023-06-27,106.73,24.78,512.75,1.61,Windy,Equipment_C,4,10.52,0,2023-01-01 15:27:00,4,BT1
C-069,2023-03-23,24.51,6.15,549.36,9.93,Sunny,Equipment_D,3,10.83,0,2023-01-01 17:47:00,1,HT1
C-187,2023-02-08,21.93,39.52,566.85,7.09,Rainy,Equipment_B,7,7.12,1,2023-01-01 08:05:00,2,MT1
C-022,2023-12-24,110.34,20.44,592.95,9.39,Rainy,Equipment_B,3,8.5,0,2023-01-01 11:16:00,3,BT1
C-119,2023-04-26,36.06,20.68,521.58,8.42,Sunny,Equipment_B,3,19.39,0,2023-01-01 09:36:00,4,MT1
C-098,2023-11-30,96.93,53.99,524.91,2.52,Sunny,Equipment_D,3,9.93,0,2023-01-01 15:58:00,3,MT1
C-131,2023-08-22,60.01,44.49,523.71,6.02,Sunny,Equipment_B,4,3.81,1,2023-01-01 00:06:00,1,MT1
C-080,2023-02-12,82.92,51.99,581.68,3.13,Windy,Equipment_D,6,6.14,0,2023-01-01 17:46:00,4,DT2
C-007,2023-11-09,19.01,10.55,504.59,7.68,Rainy,Equipment_C,2,18.42,0,2023-01-01 21:47:00,3,DT1
C-016,2023-10-25,15.43,30.59,544.24,8.1,Windy,Equipment_D,3,7.16,0,2023-01-01 07:33:00,3,MT1
C-125,2023-02-22,87.97,46.35,549.13,6.13,Rainy,Equipment_B,3,9.36,0,2023-01-01 12:56:00,1,BT2
C-148,2023-02-07,48.26,11.63,580.41,8.73,Cloudy,Equipment_D,5,8.42,1,2023-01-01 00:08:00,4,MT2
C-190,2023-04-12,90.45,9.76,559.72,1.51,Cloudy,Equipment_C,1,3.51,1,2023-01-01 11:34:00,2,MT1
C-157,2023-11-23,45.93,55.63,568.54,9.77,Rainy,Equipment_B,7,12.45,0,2023-01-01 07:03:00,4,HT1
C-145,2023-10-01,57.5,20.32,492.17,1.83,Cloudy,Equipment_A,6,6.41,1,2023-01-01 20:35:00,1,DT1
C-101,2023-01-31,119.35,58.54,537.1,7.88,Cloudy,Equipment_A,7,7.52,0,2023-01-01 05:28:00,1,HT1
C-179,2023-06-10,43.7,6.31,502.52,5.01,Cloudy,Equipment_A,9,10.52,0,2023-01-01 17:15:00,2,BT2
C-154,2023-04-24,72.8,29.6,528.11,9.11,Windy,Equipment_B,8,18.32,1,2023-01-01 01:45:00,1,MT1
C-113,2023-12-02,30.12,31.61,591.54,8.29,Sunny,Equipment_D,4,11.11,1,2023-01-01 21:51:00,4,HT1
C-225,2023-10-28,70.52,13.66,590.96,8.62,Windy,Equipment_D,5,5.34,1,2023-01-01 02:36:00,1,BT2
C-074,2023-03-28,17.53,59.14,592.19,3.54,Sunny,Equipment_C,3,6.76,1,2023-01-01 20:01:00,2,DT2
C-039,2023-06-11,115.78,7.2,596.1,2.71,Cloudy,Equipment_D,1,5.47,1,2023-01-01 16:31:00,3,DT3
C-234,2023-11-27,10.5,18.7,588.94,1.59,Cloudy,Equipment_A,7,12.96,1,2023-01-01 12:24:00,1,MT2
C-144,2023-05-29,28.74,40.05,555.87,7.02,Sunny,Equipment_B,1,8.19,1,2023-01-01 06:00:00,3,DT2
C-092,2023-10-19,27.09,27.21,569.88,6.96,Rainy,Equipment_B,3,5.89,1,2023-01-01 13:53:00,4,DT3
C-115,2023-03-23,40.23,47.78,507.97,3.04,Cloudy,Equipment_C,6,12.31,1,2023-01-01 13:46:00,4,DT3
C-124,2023-12-03,31.72,28.13,501.48,7.57,Cloudy,Equipment_A,3,18.27,1,2023-01-01 22:57:00,1,HT1
C-196,2023-02-07,84.36,24.74,522.6,4.99,Windy,Equipment_B,7,15.07,0,2023-01-01 19:10:00,3,HT1
C-081,2023-07-05,12.71,49.47,547.86,3.55,Cloudy,Equipment_D,7,6.52,0,2023-01-01 20:34:00,2,DT2
C-118,2023-07-21,109.71,44.23,557.95,1.1,Rainy,Equipment_C,9,18.83,1,2023-01-01 11:48:00,1,BT2
C-146,2023-07-27,24.63,38.0,552.49,5.86,Windy,Equipment_D,7,1.43,1,2023-01-01 18:00:00,3,DT3
C-193,2023-01-13,101.21,6.42,553.56,3.89,Cloudy,Equipment_D,9,2.07,0,2023-01-01 06:31:00,3,DT1
C-219,2023-10-29,39.38,37.0,547.13,8.76,Sunny,Equipment_D,8,15.15,1,2023-01-01 02:52:00,2,HT1
C-081,2023-07-15,86.53,39.38,599.31,5.1,Cloudy,Equipment_C,1,1.12,0,2023-01-01 00:53:00,4,DT2
C-082,2023-05-26,62.32,53.39,531.42,9.29,Rainy,Equipment_C,5,18.04,0,2023-01-01 23:04:00,3,DT1
C-229,2023-08-04,58.24,12.03,563.1,6.7,Sunny,Equipment_B,1,2.93,0,2023-01-01 16:21:00,3,HT1
C-082,2023-08-04,118.53,30.01,522.91,2.04,Cloudy,Equipment_B,3,4.54,1,2023-01-01 10:13:00,1,DT1
C-241,2023-05-05,65.02,45.09,522.05,3.76,Rainy,Equipment_D,7,6.23,0,2023-01-01 15:32:00,4,MT2
C-105,2023-05-28,77.57,59.29,483.09,1.71,Windy,Equipment_A,2,11.68,1,2023-01-01 18:25:00,2,MT2
C-237,2023-08-19,116.24,43.61,525.52,2.42,Windy,Equipment_D,1,4.14,0,2023-01-01 16:54:00,2,DT3
C-235,2023-08-20,97.0,32.97,589.41,7.2,Cloudy,Equipment_C,1,10.82,1,2023-01-01 07:10:00,1,BT2
C-222,2023-06-10,117.15,21.11,574.95,4.82,Sunny,Equipment_C,8,14.47,1,2023-01-01 05:38:00,2,DT3
C-181,2023-12-11,113.87,59.32,552.31,2.65,Windy,Equipment_C,4,8.88,0,2023-01-01 13:26:00,2,DT1
C-180,2023-10-19,83.84,41.08,551.69,9.34,Windy,Equipment_C,1,9.15,1,2023-01-01 10:46:00,1,MT1
C-050,2023-12-11,87.19,38.06,545.3,6.23,Rainy,Equipment_D,5,15.55,1,2023-01-01 15:52:00,3,BT2
C-021,2023-10-28,92.74,14.31,551.53,7.49,Rainy,Equipment_C,3,2.38,0,2023-01-01 16:55:00,3,HT1
C-138,2023-08-18,85.17,54.1,579.67,2.27,Rainy,Equipment_A,3,6.84,0,2023-01-01 08:03:00,1,DT1
C-224,2023-01-15,24.99,53.64,497.66,8.91,Cloudy,Equipment_C,3,4.42,0,2023-01-01 22:41:00,1,DT1
C-151,2023-07-23,47.67,5.29,576.74,1.69,Rainy,Equipment_D,2,8.73,1,2023-01-01 01:26:00,3,HT1
C-245,2023-02-20,52.11,56.67,526.99,9.67,Sunny,Equipment_D,2,15.32,1,2023-01-01 04:23:00,4,MT1
C-047,2023-11-20,95.54,25.05,528.54,9.59,Rainy,Equipment_B,3,17.23,0,2023-01-01 01:14:00,2,DT2
C-131,2023-06-14,42.42,25.23,525.06,9.04,Windy,Equipment_A,3,16.85,1,2023-01-01 04:38:00,4,MT1
C-164,2023-12-08,67.45,34.3,596.09,6.15,Cloudy,Equipment_C,9,16.62,0,2023-01-01 11:00:00,2,MT1
C-180,2023-12-19,95.28,19.95,514.72,6.71,Windy,Equipment_D,9,3.46,1,2023-01-01 16:10:00,4,MT1
C-023,2023-02-17,28.42,48.74,577.48,2.03,Rainy,Equipment_D,4,2.98,0,2023-01-01 21:13:00,3,BT1
C-085,2023-07-12,48.64,20.39,485.56,1.68,Cloudy,Equipment_A,1,16.93,0,2023-01-01 14:43:00,4,DT2
C-004,2023-09-15,49.41,43.58,530.02,6.2,Rainy,Equipment_C,3,10.91,1,2023-01-01 17:12:00,3,HT1
C-246,2023-08-19,20.51,13.1,524.22,8.73,Rainy,Equipment_A,3,11.25,0,2023-01-01 22:05:00,1,BT1
C-124,2023-11-20,88.22,15.53,537.22,4.48,Sunny,Equipment_B,8,7.01,1,2023-01-01 08:52:00,4,HT1
C-181,2023-04-22,72.54,51.73,498.05,6.25,Cloudy,Equipment_D,5,5.88,1,2023-01-01 11:37:00,1,DT1
C-206,2023-08-26,55.88,17.09,566.33,5.07,Cloudy,Equipment_C,5,4.13,0,2023-01-01 18:32:00,2,BT2
C-094,2023-10-22,52.14,57.36,534.79,6.83,Sunny,Equipment_A,5,8.99,1,2023-01-01 21:42:00,3,BT1
C-075,2023-02-14,59.56,38.52,493.93,2.13,Rainy,Equipment_B,6,14.96,0,2023-01-01 20:23:00,1,DT3
C-040,2023-11-21,85.02,23.07,584.29,1.71,Sunny,Equipment_D,7,13.68,0,2023-01-01 20:45:00,1,HT1
C-067,2023-02-02,110.33,7.56,488.86,8.01,Windy,Equipment_A,6,2.86,1,2023-01-01 16:36:00,2,BT2
C-152,2023-10-26,40.0,20.64,507.81,8.91,Windy,Equipment_D,3,16.57,0,2023-01-01 16:07:00,1,BT1
C-250,2023-11-22,78.81,14.96,510.29,6.35,Windy,Equipment_A,2,6.03,0,2023-01-01 11:52:00,4,BT2
C-191,2023-11-20,80.06,54.32,571.88,4.29,Sunny,Equipment_A,1,12.09,1,2023-01-01 18:40:00,1,MT1
C-073,2023-08-10,73.65,15.37,589.34,3.96,Windy,Equipment_C,6,10.12,0,2023-01-01 09:51:00,4,BT1
C-232,2023-07-05,69.79,30.69,490.32,7.45,Windy,Equipment_B,1,6.39,0,2023-01-01 03:35:00,2,MT2
C-067,2023-05-18,46.87,50.46,484.18,8.45,Cloudy,Equipment_D,2,7.42,1,2023-01-01 07:23:00,3,BT2
C-248,2023-03-16,114.26,45.58,570.86,5.12,Windy,Equipment_D,2,18.54,1,2023-01-01 17:57:00,3,DT2
C-078,2023-05-03,101.96,59.2,542.08,8.44,Windy,Equipment_C,3,5.7,1,2023-01-01 14:58:00,1,BT1
C-126,2023-06-17,11.39,53.47,548.37,6.93,Sunny,Equipment_B,4,16.81,1,2023-01-01 14:08:00,3,HT1
C-082,2023-03-24,56.74,16.39,537.86,3.22,Cloudy,Equipment_C,7,4.81,0,2023-01-01 23:47:00,3,DT1
C-142,2023-08-15,33.06,51.0,515.37,5.02,Sunny,Equipment_A,6,16.54,1,2023-01-01 19:34:00,3,DT1
C-189,2023-09-08,17.37,55.43,576.06,7.1,Sunny,Equipment_A,5,14.29,0,2023-01-01 00:06:00,4,DT2
C-130,2023-02-10,54.26,56.67,527.39,6.43,Sunny,Equipment_C,7,9.57,1,2023-01-01 19:45:00,1,MT1
C-085,2023-04-13,112.99,44.95,595.66,2.77,Cloudy,Equipment_D,2,7.63,0,2023-01-01 21:25:00,4,DT2
C-028,2023-04-11,32.13,47.61,536.93,6.44,Windy,Equipment_A,8,14.6,0,2023-01-01 02:24:00,4,BT2
C-247,2023-02-22,51.41,18.42,574.56,3.84,Sunny,Equipment_D,9,17.76,0,2023-01-01 00:49:00,3,DT2
C-083,2023-05-04,35.45,44.56,520.0,9.98,Sunny,Equipment_D,6,13.57,1,2023-01-01 13:09:00,4,MT2
C-083,2023-04-01,20.39,41.24,580.51,3.37,Cloudy,Equipment_B,8,1.42,1,2023-01-01 10:39:00,4,MT2
C-005,2023-12-25,34.15,32.84,559.34,2.43,Rainy,Equipment_B,4,2.19,1,2023-01-01 12:46:00,2,HT1
C-070,2023-08-25,118.93,26.19,554.9,5.71,Sunny,Equipment_C,1,7.01,0,2023-01-01 21:59:00,1,HT1
C-113,2023-12-16,14.85,15.35,519.82,3.19,Rainy,Equipment_C,6,6.86,0,2023-01-01 21:32:00,2,HT1
C-017,2023-06-17,101.84,32.11,485.91,6.91,Cloudy,Equipment_D,5,12.55,0,2023-01-01 12:42:00,2,MT1
C-111,2023-10-25,103.88,40.59,583.35,2.55,Rainy,Equipment_A,5,1.93,1,2023-01-01 15:43:00,4,BT1
C-065,2023-05-22,72.77,31.55,554.8,1.06,Cloudy,Equipment_D,6,2.25,0,2023-01-01 00:51:00,4,HT1
C-026,2023-06-05,95.64,12.35,517.65,3.62,Rainy,Equipment_C,5,8.21,1,2023-01-01 03:21:00,3,MT2
C-056,2023-07-25,114.07,47.64,522.57,5.28,Windy,Equipment_D,5,9.3,1,2023-01-01 20:36:00,3,DT1
C-096,2023-05-20,98.25,52.04,562.39,8.37,Windy,Equipment_B,3,9.66,0,2023-01-01 13:28:00,3,DT3
C-135,2023-05-17,39.93,59.39,481.02,1.93,Windy,Equipment_B,2,17.9,1,2023-01-01 03:47:00,3,BT1
C-063,2023-11-30,68.04,29.2,576.42,1.81,Windy,Equipment_B,4,1.18,0,2023-01-01 14:53:00,1,MT1
C-162,2023-03-11,29.02,8.99,566.14,5.41,Windy,Equipment_B,2,9.78,0,2023-01-01 02:23:00,1,MT2
C-149,2023-01-06,18.28,24.47,567.93,9.45,Rainy,Equipment_D,1,7.08,1,2023-01-01 06:25:00,3,BT1
C-137,2023-09-01,45.59,17.78,534.64,7.63,Sunny,Equipment_A,8,5.13,0,2023-01-01 18:38:00,2,DT3
C-079,2023-08-10,53.91,26.93,505.36,5.99,Cloudy,Equipment_A,3,10.78,0,2023-01-01 14:13:00,4,MT1
C-086,2023-06-23,90.1,47.93,551.31,4.28,Sunny,Equipment_B,5,16.41,0,2023-01-01 10:04:00,1,MT2
C-233,2023-10-26,111.7,55.8,593.6,3.85,Cloudy,Equipment_A,1,9.32,0,2023-01-01 20:05:00,4,MT1
C-150,2023-12-15,63.88,8.37,499.33,7.04,Rainy,Equipment_B,9,18.98,1,2023-01-01 10:48:00,3,MT2
C-002,2023-02-07,87.48,15.38,528.11,8.53,Windy,Equipment_B,6,8.65,0,2023-01-01 00:29:00,1,BT1
C-091,2023-05-04,98.32,14.43,513.76,2.46,Cloudy,Equipment_D,5,4.36,1,2023-01-01 22:03:00,3,HT1
C-216,2023-06-25,109.48,35.23,583.31,1.02,Sunny,Equipment_C,5,14.07,1,2023-01-01 15:55:00,4,HT1
C-174,2023-11-23,91.24,54.31,506.95,8.74,Rainy,Equipment_A,4,8.75,0,2023-01-01 02:37:00,1,BT1
C-135,2023-10-16,15.82,22.13,599.47,7.47,Windy,Equipment_D,8,17.65,1,2023-01-01 02:57:00,3,BT1
C-160,2023-04-16,70.86,7.69,521.56,7.6,Windy,Equipment_D,7,19.92,0,2023-01-01 11:35:00,2,HT1
C-125,2023-05-19,52.04,20.79,546.18,4.48,Windy,Equipment_B,8,9.48,1,2023-01-01 13:24:00,2,BT2
C-031,2023-02-27,74.91,45.05,575.87,7.73,Windy,Equipment_C,2,15.39,0,2023-01-01 11:16:00,2,MT2
C-069,2023-05-27,21.88,16.49,500.99,1.21,Cloudy,Equipment_C,7,17.15,0,2023-01-01 22:40:00,3,HT1
C-068,2023-01-20,76.3,37.41,533.56,3.86,Windy,Equipment_C,9,18.36,0,2023-01-01 20:13:00,4,DT2
C-182,2023-08-01,102.87,15.09,559.61,1.49,Rainy,Equipment_D,9,1.02,1,2023-01-01 09:26:00,4,DT1
C-086,2023-06-23,77.3,23.0,593.98,3.09,Windy,Equipment_C,1,14.51,1,2023-01-01 09:31:00,2,MT2
C-060,2023-07-16,19.67,57.87,594.55,4.45,Cloudy,Equipment_A,3,8.39,1,2023-01-01 05:23:00,3,BT2
C-142,2023-07-11,112.79,15.77,492.23,2.3,Cloudy,Equipment_B,7,2.17,0,2023-01-01 01:32:00,3,DT1
C-075,2023-07-17,11.98,8.72,592.11,4.4,Rainy,Equipment_B,5,17.55,0,2023-01-01 10:19:00,2,DT3
C-210,2023-11-18,35.33,58.79,559.85,1.96,Rainy,Equipment_C,6,3.48,0,2023-01-01 11:23:00,3,BT1
C-042,2023-08-12,104.94,49.73,546.06,2.67,Cloudy,Equipment_B,4,17.42,0,2023-01-01 08:38:00,2,MT1
