Task_ID,Gate_number,Floor_No,Shift_no,Actual,Predicted
T-001,4,3,1,-1.0,0.0
T-003,10,3,3,-1.0000000000000002,-1.0
T-007,37,2,4,1.0,0.0
T-004,1,3,3,3.0,1.0
T-015,11,3,3,4.0,3.0
T-008,18,3,4,3.0,2.0
T-006,21,2,2,-1.0000000000000002,0.0
T-008,20,2,3,-2.0,-1.0
T-007,5,3,2,1.0,2.0
T-006,41,1,4,-1.0000000000000002,0.0
T-002,11,3,1,-2.0,-1.0
T-013,23,2,3,-1.0,-0.0
T-014,17,3,4,0.0,-0.0
T-001,43,1,3,-2.0,-1.0
T-006,23,2,3,0.0,-1.0
T-004,2,3,2,-1.0000000000000002,-1.0
T-011,1,3,2,2.0,1.0
T-002,41,1,1,1.0,0.0
T-004,42,1,2,2.0,1.0
T-011,28,2,2,-1.0,0.0
T-002,49,1,4,-2.0,-1.0
T-012,37,2,1,2.0,0.0
T-011,16,3,2,1.0,-0.0
T-008,1,3,3,-1.0,0.0
T-013,0,1,3,-1.0000000000000002,-0.0
T-013,35,2,2,3.0,2.0
T-015,43,1,2,-2.0,-1.0
T-012,3,3,4,-2.0,-1.0
T-006,0,1,1,1.0,0.0
T-001,14,3,3,-2.0,-1.0
T-001,17,3,4,3.0,1.0
T-009,36,2,2,0.0,1.0
T-017,8,3,4,4.0,3.0
T-013,33,2,4,0.0,-0.0
T-003,1,3,1,0.0,-0.0
T-013,10,3,1,-1.0,0.0
T-012,6,3,1,-2.0,-1.0
T-005,13,3,1,-1.0000000000000002,0.0
T-002,28,2,2,2.0,2.0
T-015,14,3,4,-2.0,-0.0
T-007,35,2,1,0.0,0.0
T-016,38,2,3,1.0,2.0
T-007,45,1,4,1.0,0.0
T-007,26,2,2,0.0,0.0
T-002,34,2,4,-2.0,-1.0
T-014,4,3,4,2.0,1.0
T-006,13,3,3,-2.0,-1.0
T-007,44,1,3,-2.0,-1.0
T-013,21,2,1,1.0,0.0
T-016,20,2,2,-2.0,-2.0
T-008,30,2,4,-2.0,-1.0
T-017,34,2,2,0.0,-0.0
T-016,49,1,2,-1.0000000000000002,-1.0
T-013,13,3,1,4.0,2.0
T-014,12,3,4,0.0,-0.0
T-006,19,3,3,2.0,1.0
T-009,7,3,2,0.0,0.0
T-009,37,2,4,2.0,1.0
T-017,34,2,2,-2.0,-0.0
T-017,15,3,2,1.0,-0.0
T-013,4,3,3,3.0,2.0
T-014,4,3,1,2.0,0.0
T-017,19,3,1,-2.0,-1.0
T-010,48,1,3,-2.0,-2.0
T-016,28,2,3,1.0,0.0
T-010,8,3,3,3.0,1.0
T-015,36,2,4,0.0,-0.0
T-007,4,3,3,-2.0,-1.0
T-003,40,1,3,3.0,2.0
T-015,46,1,2,2.0,1.0
T-003,39,2,1,2.0,1.0
T-006,36,2,1,-1.0000000000000002,-0.0
T-009,18,3,3,-2.0,-1.0
T-015,5,3,1,-2.0,-1.0
T-014,29,2,3,-1.0,0.0
T-015,25,2,2,0.0,-0.0
T-007,0,1,3,1.0,-0.0
T-013,43,1,1,-2.0,-1.0
T-015,22,2,1,1.0,-0.0
T-013,45,1,2,1.0,0.0
T-004,40,1,3,-2.0,-2.0
T-014,1,3,4,2.0,1.0
T-013,10,3,2,-1.0000000000000002,-1.0
T-011,9,3,4,-2.0,-1.0
T-014,36,2,2,-2.0,-2.0
T-002,22,2,3,1.0,0.0
T-012,9,3,1,2.0,0.0
T-007,11,3,3,1.0,0.0
T-013,30,2,4,0.0,0.0
T-007,3,3,1,0.0,0.0
T-011,8,3,2,-1.0,0.0
T-008,44,1,2,-1.0000000000000002,0.0
T-015,8,3,1,3.0,2.0
T-010,19,3,1,0.0,0.0
T-010,42,1,3,0.0,-0.0
T-006,38,2,2,1.0,2.0
T-004,0,1,1,-2.0,-2.0
T-016,35,2,2,3.0,2.0
T-008,42,1,4,-2.0,-1.0
T-011,48,1,3,-2.0,-1.0
T-002,9,3,3,-2.0,-1.0
T-004,49,1,2,2.0,1.0
T-001,27,2,3,-2.0,-0.0
T-009,47,1,1,-2.0,-0.0
T-003,35,2,3,-2.0,-2.0
T-011,46,1,1,1.0,-0.0
T-006,18,3,3,2.0,2.0
T-006,13,3,4,2.0,1.0
T-017,39,2,3,-2.0,-2.0
T-016,45,1,2,1.0,2.0
T-003,9,3,1,-1.0000000000000002,0.0
T-010,14,3,3,-2.0,-1.0
T-002,27,2,4,1.0,0.0
T-015,19,3,4,0.0,0.0
T-006,21,2,3,-2.0,-1.0
T-006,3,3,2,0.0,0.0
T-013,39,2,1,-1.0000000000000002,-0.0
T-014,21,2,3,-2.0,-1.0
T-001,10,3,4,0.0,0.0
T-001,35,2,1,-2.0,-1.0
T-004,23,2,2,-2.0,-0.0
T-002,13,3,3,-2.0,-1.0
T-013,47,1,2,-1.0000000000000002,-1.0
T-008,37,2,4,2.0,1.0
T-003,39,2,1,-2.0,-1.0
T-014,23,2,2,-1.0000000000000002,-1.0
T-001,27,2,4,1.0,2.0
T-013,36,2,3,-2.0,-1.0
T-013,49,1,2,1.0,1.0
T-006,3,3,4,1.0,0.0
T-014,23,2,3,-2.0,-1.0
T-001,14,3,4,3.0,1.0
T-015,10,3,2,0.0,-0.0
T-008,48,1,3,3.0,1.0
T-001,14,3,2,1.0,0.0
T-015,25,2,2,-2.0,-2.0
T-017,0,1,3,0.0,-1.0
T-013,42,1,2,1.0,-0.0
T-011,16,3,4,-2.0,-2.0
T-006,32,2,3,1.0,-0.0
T-006,9,3,3,2.0,0.0
T-004,32,2,3,0.0,-0.0
T-002,44,1,1,2.0,3.0
T-008,4,3,2,3.0,3.0
T-002,46,1,2,1.0,1.0
T-006,19,3,3,1.0,-0.0
T-012,48,1,1,1.0,-0.0
T-009,4,3,4,1.0,0.0
T-016,33,2,4,1.0,0.0
T-015,19,3,3,2.0,1.0
T-006,12,3,4,2.0,1.0
T-008,3,3,4,-1.0000000000000002,-1.0
T-009,26,2,1,1.0,1.0
T-017,1,3,1,-2.0,-2.0
T-008,11,3,2,1.0,1.0
T-007,0,1,3,-2.0,-0.0
T-003,41,1,1,1.0,0.0
T-002,39,2,1,4.0,3.0
T-013,2,3,3,-2.0,-1.0
T-014,47,1,4,-2.0,-1.0
T-012,14,3,1,-2.0,-1.0
T-014,30,2,1,2.0,2.0
T-014,19,3,2,2.0,1.0
T-011,23,2,2,1.0,-0.0
T-009,42,1,1,0.0,0.0
T-001,25,2,4,3.0,2.0
T-002,49,1,2,-1.0000000000000002,-0.0
T-007,30,2,2,-2.0,-1.0
T-011,1,3,3,-1.0,-0.0
T-004,10,3,4,0.0,0.0
T-017,32,2,2,2.0,0.0
T-011,1,3,4,-2.0,-0.0
T-004,23,2,4,3.0,3.0
T-012,39,2,3,1.0,-0.0
T-015,3,3,2,5.0,4.0
T-009,36,2,3,-2.0,-1.0
T-002,32,2,3,4.0,2.0
T-002,37,2,3,4.0,2.0
T-001,3,3,1,2.0,1.0
T-014,31,2,4,-2.0,-2.0
T-017,18,3,1,0.0,-0.0
T-012,22,2,1,1.0,2.0
T-015,36,2,3,-1.0,-0.0
T-002,3,3,3,-1.0000000000000002,-1.0
T-005,23,2,3,4.0,3.0
T-015,1,3,1,2.0,0.0
T-013,30,2,1,2.0,1.0
T-010,17,3,2,0.0,-0.0
T-006,10,3,4,-2.0,-1.0
T-011,39,2,2,1.0,0.0
T-006,5,3,1,-2.0,-1.0
T-006,3,3,1,-2.0,-1.0
T-008,41,1,4,1.0,0.0
T-009,22,2,1,4.0,3.0
T-003,33,2,2,2.0,1.0
T-013,15,3,1,4.0,2.0
T-016,8,3,4,-2.0,-1.0
T-012,27,2,4,1.0,1.0
T-013,20,2,2,1.0,1.0
T-006,26,2,2,3.0,2.0
T-012,18,3,2,0.0,0.0
T-004,29,2,2,2.0,0.0
T-016,37,2,2,2.0,0.0
T-012,17,3,1,1.0,1.0
T-009,33,2,1,-2.0,-1.0
T-010,33,2,2,-2.0,-1.0
T-012,40,1,4,3.0000000000000004,1.0
T-003,21,2,1,-1.0000000000000002,-1.0
T-015,36,2,2,0.0,0.0
T-010,40,1,2,-2.0,-1.0
T-017,22,2,4,0.0,-0.0
T-006,9,3,1,3.0,1.0
T-012,24,2,4,-2.0,-1.0
T-009,45,1,4,2.0,0.0
T-003,21,2,1,1.0,-0.0
T-002,15,3,4,0.0,-0.0
T-015,11,3,1,0.0,-0.0
T-007,2,3,1,-2.0,-1.0
T-011,9,3,3,1.0,1.0
T-006,10,3,3,-1.0,0.0
T-007,30,2,3,-2.0,-1.0
T-014,20,2,1,-1.0000000000000002,-0.0
T-017,19,3,3,1.0,1.0
T-013,25,2,1,1.0,0.0
T-016,22,2,3,-1.0000000000000002,0.0
T-001,37,2,4,0.0,0.0
T-008,0,1,4,2.0,2.0
T-013,7,3,1,1.0,2.0
T-004,17,3,2,-2.0,-1.0
T-007,31,2,1,2.0,2.0
T-001,26,2,4,-1.0000000000000002,-0.0
T-003,17,3,3,2.0,1.0
T-009,11,3,1,-2.0,-0.0
T-002,33,2,3,0.0,-0.0
T-001,42,1,1,-2.0,-1.0
T-005,30,2,3,-2.0,-1.0
T-011,29,2,1,-1.0000000000000002,0.0
T-009,3,3,4,2.0,0.0
T-006,34,2,1,2.0,1.0
T-005,24,2,2,-1.0000000000000002,0.0
T-011,28,2,4,-1.0000000000000002,-1.0
T-012,44,1,2,1.0,0.0
T-007,18,3,1,-1.0,-1.0
T-002,32,2,3,1.0,0.0
T-013,17,3,2,2.0,1.0
T-008,40,1,1,-2.0,-0.0
T-015,7,3,3,-2.0,-1.0
T-004,31,2,4,-2.0,-2.0
T-017,8,3,1,3.0,2.0
T-006,47,1,1,4.0,2.0
T-001,11,3,2,2.0,1.0
T-007,18,3,4,2.0,2.0
T-015,19,3,2,2.0,3.0
T-005,10,3,4,0.0,-1.0
T-008,13,3,2,-1.0000000000000002,-0.0
T-010,13,3,4,0.0,-0.0
T-002,32,2,4,0.0,-0.0
T-005,49,1,3,0.0,-0.0
T-002,5,3,3,0.0,-1.0
T-007,17,3,1,-1.0000000000000002,-0.0
T-003,49,1,2,-2.0,-1.0
T-015,39,2,4,0.0,-0.0
T-013,2,3,3,0.0,1.0
T-014,44,1,3,0.0,-0.0
T-006,25,2,1,-1.0,-1.0
T-004,48,1,2,0.0,-1.0
T-010,17,3,4,3.0,1.0
T-006,43,1,3,-2.0,-1.0
T-004,3,3,3,2.0,1.0
T-007,20,2,1,0.0,-0.0
T-009,41,1,2,1.0,0.0
T-016,35,2,2,0.0,-0.0
T-008,23,2,4,0.0,1.0
T-014,29,2,4,2.0,1.0
T-007,43,1,1,1.0,0.0
T-010,11,3,4,1.0,0.0
T-001,23,2,4,-2.0,-1.0
T-003,11,3,1,2.0,0.0
T-008,15,3,4,1.0,0.0
T-003,22,2,2,-1.0000000000000002,-1.0
T-017,19,3,4,0.0,0.0
T-015,21,2,4,3.0,2.0
T-006,37,2,4,-1.0,0.0
T-007,39,2,4,1.0,2.0
T-014,36,2,3,3.0,1.0
T-016,38,2,4,-2.0,-2.0
T-017,18,3,3,0.0,-1.0
T-013,21,2,1,-2.0,-2.0
T-005,37,2,3,0.0,-1.0
T-015,23,2,4,-1.0000000000000002,-0.0
T-006,14,3,4,2.0,2.0
T-012,6,3,3,-2.0,-1.0
T-015,17,3,3,2.0,1.0
T-017,2,3,4,-2.0,-0.0
T-012,36,2,1,2.0,0.0
T-011,44,1,4,-2.0,-0.0
T-003,33,2,2,-2.0,-1.0
T-014,2,3,3,-2.0,-1.0
T-009,1,3,4,2.0,2.0
T-010,16,3,2,0.0,0.0
T-001,21,2,3,-2.0,-1.0
T-011,42,1,4,-1.0,-1.0
T-014,10,3,3,4.0,3.0
T-009,8,3,2,-1.0000000000000002,-0.0
T-016,4,3,4,-2.0,-1.0
T-008,26,2,1,-1.0,0.0
T-002,25,2,1,-2.0,-1.0
T-012,25,2,3,1.0,0.0
T-011,17,3,1,-2.0,-1.0
T-002,40,1,4,-2.0,-1.0
T-005,42,1,4,4.0,3.0
T-001,10,3,3,1.0,3.0
T-003,3,3,4,-2.0,-1.0
T-017,13,3,4,-2.0,-1.0
T-001,40,1,2,-1.0,-0.0
T-011,24,2,1,1.0,1.0
T-017,9,3,1,4.0,2.0
T-009,24,2,3,2.0,1.0
T-011,25,2,4,1.0,0.0
T-008,40,1,3,1.0,1.0
T-008,18,3,3,-2.0,-2.0
T-007,13,3,3,-2.0,-0.0
T-005,33,2,4,-2.0,-1.0
T-006,3,3,3,0.0,0.0
T-017,12,3,3,-2.0,-1.0
T-016,31,2,4,-1.0000000000000002,-1.0
T-009,22,2,1,4.0,2.0
T-002,20,2,4,-2.0,-1.0
T-013,16,3,4,-2.0,-2.0
T-015,34,2,2,4.0,2.0
T-010,2,3,1,-1.0000000000000002,-1.0
T-011,47,1,2,-1.0000000000000002,-0.0
T-013,19,3,1,-2.0,-2.0
T-003,14,3,2,-2.0,-2.0
T-007,26,2,1,-2.0,-1.0
T-005,13,3,3,3.0,1.0
T-004,31,2,2,1.0,2.0
T-008,37,2,3,2.0,2.0
T-014,37,2,1,-2.0,-1.0
T-002,40,1,1,3.0,1.0
T-014,38,2,4,0.0,0.0
T-002,10,3,4,-2.0,-1.0
T-015,48,1,3,-2.0,-1.0
T-013,44,1,1,-2.0,-2.0
T-006,22,2,3,-2.0,-1.0
T-006,40,1,1,1.0,0.0
T-001,43,1,1,3.0000000000000004,1.0
T-004,37,2,4,0.0,-1.0
T-013,7,3,3,-2.0,-2.0
T-005,19,3,4,-1.0000000000000002,-0.0
T-008,3,3,4,-1.0000000000000002,-1.0
T-007,49,1,2,-1.0000000000000002,-0.0
T-002,19,3,3,-2.0,-1.0
T-010,36,2,3,1.0,1.0
T-011,25,2,1,-2.0,-2.0
T-002,47,1,2,-2.0,-1.0
T-011,12,3,3,-2.0,-1.0
T-004,17,3,1,4.0,2.0
T-015,20,2,1,0.0,-0.0
T-007,45,1,2,-1.0000000000000002,0.0
T-009,16,3,3,1.0,-0.0
T-011,38,2,4,0.0,0.0
T-015,4,3,1,0.0,0.0
T-015,0,1,4,2.0,3.0
T-011,0,1,4,-2.0,-1.0
T-009,13,3,1,0.0,-1.0
T-017,44,1,2,0.0,-0.0
T-017,11,3,2,3.0,4.0
T-001,2,3,3,2.0,1.0
T-007,2,3,3,1.0,-0.0
T-006,39,2,2,2.0,2.0
T-015,9,3,3,-2.0,-1.0
T-001,30,2,4,3.0,2.0
T-010,25,2,3,-1.0000000000000002,-1.0
T-001,46,1,2,3.0,2.0
T-002,48,1,3,3.0,2.0
T-008,16,3,2,-1.0,0.0
T-001,39,2,1,2.0,2.0
T-005,0,1,3,0.0,-0.0
T-001,44,1,2,2.0,1.0
T-008,28,2,3,1.0,0.0
T-003,36,2,2,-2.0,-2.0
T-005,13,3,4,-2.0,-0.0
T-005,29,2,1,4.0,2.0
T-007,1,3,3,3.0,1.0
T-012,32,2,2,0.0,-0.0
T-009,38,2,2,-2.0,-1.0
T-003,19,3,4,0.0,1.0
T-004,15,3,2,1.0,0.0
T-009,47,1,4,1.0,2.0
T-008,12,3,2,1.0,0.0
T-014,31,2,4,-1.0000000000000002,-0.0
T-017,42,1,3,3.0,2.0
T-009,14,3,2,3.0000000000000004,2.0
T-017,17,3,1,-2.0,-1.0
T-017,33,2,3,-1.0,-0.0
T-012,3,3,4,-1.0,0.0
T-012,21,2,4,-2.0,-1.0
T-008,13,3,3,-2.0,-1.0
T-014,34,2,1,-1.0000000000000002,-1.0
T-010,36,2,3,4.0,3.0
T-013,39,2,2,-2.0,-0.0
T-017,26,2,3,-2.0,-2.0
T-016,12,3,2,-2.0,-2.0
T-013,24,2,2,1.0,-0.0
T-015,33,2,1,-1.0,-1.0
T-001,14,3,1,-1.0,-1.0
T-009,33,2,2,1.0,-0.0
T-007,35,2,3,1.0,0.0
T-002,18,3,3,3.0,3.0
T-009,27,2,4,2.0,1.0
T-006,42,1,1,-1.0,-0.0
T-010,21,2,1,-2.0,-1.0
T-011,4,3,2,4.0,3.0
T-013,0,1,1,1.0,0.0
T-006,45,1,4,0.0,-0.0
T-011,9,3,2,0.0,0.0
T-010,33,2,1,-2.0,-1.0
T-009,35,2,1,-1.0,0.0
T-002,48,1,3,-2.0,-2.0
T-006,48,1,1,0.0,-0.0
T-015,26,2,2,3.0,3.0
T-010,20,2,2,0.0,1.0
T-016,20,2,4,-1.0000000000000002,-1.0
T-009,0,1,4,-2.0,-2.0
T-004,31,2,3,-2.0,-1.0
T-003,29,2,1,2.0,1.0
T-004,13,3,4,-2.0,-1.0
T-001,11,3,1,0.0,-0.0
T-013,18,3,1,2.0,1.0
T-006,42,1,3,-2.0,-1.0
T-012,49,1,1,-2.0,-1.0
T-006,17,3,4,-1.0,0.0
T-009,9,3,4,-1.0000000000000002,-1.0
T-003,25,2,3,-2.0,-1.0
T-001,43,1,4,1.0,0.0
T-003,33,2,4,1.0,1.0
T-010,10,3,1,1.0,1.0
T-002,37,2,3,-1.0000000000000002,-1.0
T-006,0,1,2,-2.0,-1.0
T-001,10,3,3,0.0,-0.0
T-011,42,1,4,-1.0,-0.0
T-007,24,2,4,2.0,1.0
T-014,44,1,1,2.0,1.0
T-003,16,3,4,3.0,2.0
T-010,28,2,2,4.0,3.0
T-013,25,2,1,1.0,0.0
T-002,14,3,4,1.0,0.0
T-001,5,3,1,-2.0,-1.0
T-004,9,3,1,-2.0,-1.0
T-010,31,2,2,-2.0,-2.0
T-003,14,3,2,2.0,2.0
T-001,44,1,4,-2.0,-1.0
T-014,41,1,3,-1.0,0.0
T-012,41,1,2,3.0,1.0
T-009,34,2,1,-1.0,0.0
T-001,30,2,2,-2.0,-1.0
T-004,32,2,4,1.0,-0.0
T-016,48,1,3,0.0,0.0
T-006,37,2,3,0.0,-1.0
T-009,3,3,3,1.0,0.0
T-013,19,3,1,-2.0,-2.0
T-004,22,2,2,-2.0,-0.0
T-012,9,3,2,1.0,0.0
T-010,47,1,2,-2.0,-1.0
T-015,36,2,1,-2.0,-1.0
T-007,35,2,1,2.0,3.0
T-003,19,3,3,-2.0,-2.0
T-002,27,2,2,3.0,2.0
T-017,19,3,2,-2.0,-1.0
T-002,31,2,1,-1.0000000000000002,-0.0
T-002,41,1,4,0.0,1.0
T-002,5,3,1,3.0,1.0
T-001,39,2,3,-2.0,-1.0
T-008,47,1,2,-2.0,-1.0
T-015,37,2,4,1.0,0.0
T-005,47,1,1,-2.0,-1.0
T-010,41,1,4,-2.0,-1.0
T-004,38,2,2,-2.0,-2.0
T-013,7,3,4,-2.0,-2.0
T-006,40,1,2,0.0,1.0
T-006,24,2,3,1.0,-0.0
T-008,35,2,4,0.0,-0.0
T-002,11,3,4,-2.0,-1.0
T-013,26,2,4,-2.0,-1.0
T-014,8,3,3,0.0,-0.0
T-006,3,3,1,-2.0,-2.0
T-017,43,1,2,-2.0,-1.0
T-003,12,3,4,-2.0,-1.0
T-016,34,2,3,2.0,2.0
T-009,19,3,4,-2.0,-2.0
T-011,6,3,4,-2.0,-0.0
T-008,21,2,4,-2.0,-0.0
T-014,48,1,4,0.0,0.0
T-009,44,1,2,-1.0000000000000002,-0.0
T-012,36,2,1,-2.0,-1.0
T-011,35,2,3,0.0,-1.0
T-002,20,2,2,-1.0000000000000002,-0.0
T-010,34,2,3,1.0,0.0
T-002,48,1,3,0.0,0.0
T-014,44,1,2,2.0,0.0
T-003,45,1,1,0.0,-0.0
T-012,49,1,3,4.0,3.0
T-011,4,3,1,-2.0,-1.0
T-002,24,2,2,-2.0,-1.0
T-008,9,3,1,0.0,-0.0
T-006,39,2,2,0.0,0.0
T-004,2,3,1,0.0,-0.0
T-007,20,2,1,2.0,1.0
T-017,21,2,3,2.0,-0.0
T-008,12,3,1,3.0,2.0
T-011,34,2,2,-1.0,-0.0
T-016,44,1,4,-2.0,-1.0
T-001,28,2,2,-2.0,-1.0
T-010,33,2,4,2.0,3.0
T-007,7,3,2,0.0,1.0
T-002,8,3,4,2.0,3.0
T-008,49,1,3,-2.0,-1.0
T-006,34,2,3,0.0,0.0
T-012,28,2,4,-2.0,-1.0
T-004,38,2,2,-1.0,0.0
T-003,18,3,2,0.0,-0.0
T-005,48,1,2,-2.0,-2.0
T-011,49,1,2,1.0,1.0
T-008,42,1,3,-1.0,-1.0
T-003,11,3,1,1.0,2.0
T-007,5,3,4,1.0,1.0
T-001,3,3,2,-2.0,-1.0
T-014,0,1,1,2.0,2.0
T-015,11,3,4,0.0,0.0
T-001,8,3,2,-2.0,-2.0
T-009,40,1,4,1.0,0.0
T-002,8,3,3,-2.0,-1.0
T-006,27,2,2,-1.0000000000000002,-0.0
T-006,14,3,3,1.0,2.0
T-008,22,2,1,-1.0000000000000002,-1.0
T-003,5,3,4,2.0,1.0
T-004,12,3,4,-2.0,-2.0
T-017,49,1,2,-1.0000000000000002,-1.0
T-017,44,1,4,1.0,0.0
T-004,8,3,1,2.0,1.0
T-017,48,1,4,3.0,2.0
T-015,36,2,3,0.0,0.0
T-011,49,1,1,0.0,0.0
T-017,24,2,4,-1.0000000000000002,-0.0
T-010,34,2,1,1.0,0.0
T-002,4,3,4,0.0,-0.0
T-001,10,3,2,0.0,-0.0
T-013,24,2,1,1.0,-0.0
T-017,0,1,2,2.0,2.0
T-013,31,2,3,-2.0,-0.0
T-006,10,3,1,-2.0,-1.0
T-017,37,2,1,-2.0,-1.0
T-004,44,1,2,-1.0,-0.0
T-002,23,2,4,3.0,1.0
T-016,12,3,2,-2.0,-1.0
T-008,28,2,3,-2.0,-1.0
T-007,46,1,4,1.0,0.0
T-015,8,3,2,3.0,2.0
T-008,6,3,4,-2.0,-1.0
T-004,32,2,4,0.0,-0.0
T-016,44,1,2,-1.0000000000000002,-0.0
T-005,37,2,1,-1.0000000000000002,0.0
T-001,12,3,4,-2.0,-1.0
T-002,3,3,3,0.0,-0.0
T-007,14,3,2,0.0,0.0
T-010,29,2,1,-1.0,-1.0
T-016,12,3,3,-2.0,-0.0
T-005,5,3,2,1.0,0.0
T-017,20,2,4,2.0,0.0
T-001,0,1,4,2.0,0.0
T-015,23,2,1,-2.0,-0.0
T-011,39,2,3,-2.0,-1.0
T-017,29,2,4,-2.0,-1.0
T-011,31,2,1,0.0,1.0
T-016,32,2,1,-2.0,-2.0
T-002,35,2,4,0.0,0.0
T-010,47,1,4,2.0,0.0
T-006,8,3,3,-2.0,-0.0
T-004,41,1,1,1.0,0.0
T-001,42,1,2,3.0,3.0
T-007,35,2,1,-2.0,-1.0
T-017,17,3,3,0.0,1.0
T-014,12,3,2,-1.0000000000000002,-1.0
T-016,17,3,3,-2.0,-1.0
T-012,23,2,3,1.0,1.0
T-006,49,1,3,-1.0000000000000002,0.0
T-008,17,3,1,0.0,-0.0
T-014,33,2,2,-2.0,-1.0
T-009,17,3,4,3.0,1.0
T-001,24,2,4,2.0,1.0
T-016,41,1,4,2.0,2.0
T-004,33,2,3,3.0,3.0
T-004,28,2,2,-2.0,-1.0
T-006,9,3,4,-1.0,-0.0
T-011,45,1,1,3.0,2.0
T-013,46,1,4,-1.0,-0.0
T-015,16,3,2,3.0,4.0
T-002,31,2,3,-2.0,-2.0
T-014,24,2,4,0.0,0.0
T-002,38,2,2,0.0,-0.0
T-016,37,2,1,4.0,3.0
T-003,47,1,2,-2.0,-2.0
T-017,36,2,4,-2.0,-1.0
T-017,25,2,2,-2.0,-1.0
T-008,43,1,4,1.0,-0.0
T-005,28,2,2,0.0,-1.0
T-014,16,3,1,2.0,2.0
T-006,28,2,4,0.0,-1.0
T-006,32,2,4,4.0,3.0
T-008,17,3,2,1.0,1.0
T-017,5,3,4,-2.0,-1.0
T-003,28,2,1,3.0,3.0
T-006,5,3,2,3.0,3.0
T-002,13,3,1,-1.0,-1.0
T-017,25,2,2,1.0,1.0
T-010,28,2,1,-1.0000000000000002,-0.0
T-003,19,3,4,-1.0000000000000002,0.0
T-010,25,2,1,0.0,1.0
T-002,13,3,4,-2.0,-1.0
T-014,44,1,3,1.0,0.0
T-007,0,1,1,2.0,3.0
T-005,49,1,1,1.0,-0.0
T-003,9,3,2,0.0,-0.0
T-013,35,2,1,3.0,3.0
T-011,37,2,3,-1.0000000000000002,0.0
T-009,45,1,2,0.0,-0.0
T-001,10,3,2,1.0,0.0
T-004,46,1,4,-1.0000000000000002,-1.0
T-010,36,2,4,0.0,0.0
T-004,24,2,4,0.0,-0.0
T-010,35,2,2,-2.0,-2.0
T-006,37,2,1,-2.0,-2.0
T-004,2,3,1,-2.0,-0.0
T-003,7,3,4,-2.0,-1.0
T-012,46,1,3,-1.0,-1.0
T-004,17,3,3,0.0,-0.0
T-011,0,1,2,-1.0,-0.0
T-002,36,2,4,2.0,3.0
T-014,42,1,4,0.0,-1.0
T-002,2,3,2,1.0,1.0
T-014,11,3,4,0.0,1.0
T-002,26,2,4,-2.0,-1.0
T-006,22,2,4,-2.0,-1.0
T-017,24,2,3,-1.0000000000000002,-0.0
T-013,15,3,1,-2.0,-1.0
T-013,28,2,1,0.0,0.0
T-012,20,2,3,3.0,3.0
T-004,40,1,1,-2.0,-1.0
T-003,36,2,2,1.0,1.0
T-015,45,1,3,-2.0,-2.0
T-017,46,1,1,0.0,0.0
T-011,1,3,3,2.0,3.0
T-009,34,2,1,3.0,2.0
T-013,37,2,3,-2.0,-1.0
T-015,38,2,1,0.0,-0.0
T-006,18,3,3,-1.0000000000000002,-0.0
T-017,11,3,2,1.0,-0.0
T-017,19,3,2,3.0,2.0
T-004,17,3,3,3.0,2.0
T-001,43,1,4,2.0,2.0
T-013,21,2,3,1.0,1.0
T-010,27,2,2,-1.0000000000000002,0.0
T-009,32,2,1,3.0,2.0
T-015,39,2,4,1.0,0.0
T-013,26,2,2,-2.0,-1.0
T-013,3,3,1,1.0,-0.0
T-004,32,2,3,3.0,3.0
T-004,32,2,4,0.0,0.0
T-013,13,3,4,1.0,1.0
T-015,37,2,1,1.0,0.0
T-004,7,3,3,2.0,0.0
T-004,38,2,3,-1.0,-0.0
T-011,4,3,2,0.0,-0.0
T-006,13,3,2,2.0,0.0
T-001,14,3,2,5.0,4.0
T-010,46,1,4,-2.0,-1.0
T-004,42,1,3,1.0,0.0
T-007,41,1,1,1.0,0.0
T-010,37,2,4,2.0,1.0
T-002,37,2,4,0.0,1.0
T-011,39,2,3,2.0,2.0
T-012,28,2,2,2.0,1.0
T-003,1,3,2,-1.0000000000000002,-1.0
T-001,0,1,2,2.0,2.0
T-007,14,3,1,0.0,0.0
T-013,29,2,3,1.0,-0.0
T-007,29,2,1,0.0,-0.0
T-002,24,2,1,-2.0,-1.0
T-008,39,2,2,1.0,0.0
T-005,14,3,4,-1.0,-0.0
T-005,2,3,4,-2.0,-2.0
T-016,22,2,2,3.0,2.0
T-001,20,2,2,-2.0,-1.0
T-004,39,2,4,0.0,1.0
T-012,19,3,1,1.0,1.0
T-013,18,3,4,-1.0,0.0
T-002,33,2,1,-1.0000000000000002,0.0
T-009,48,1,1,-1.0000000000000002,-0.0
T-001,30,2,4,1.0,0.0
T-009,46,1,1,-2.0,-1.0
T-017,10,3,3,-2.0,-1.0
T-007,28,2,4,3.0,1.0
T-008,29,2,2,1.0,-0.0
T-016,12,3,3,2.0,2.0
T-013,28,2,1,2.0,0.0
T-006,47,1,2,-1.0000000000000002,0.0
T-016,25,2,3,1.0,1.0
T-017,14,3,2,-2.0,-1.0
T-003,42,1,3,-2.0,-1.0
T-013,16,3,3,-2.0,-1.0
T-012,48,1,3,2.0,2.0
T-007,24,2,1,1.0,1.0
T-007,1,3,4,-2.0,-1.0
T-017,17,3,3,-1.0,-0.0
T-005,11,3,1,3.0,1.0
T-011,47,1,2,-2.0,-1.0
T-002,21,2,4,2.0,1.0
T-016,19,3,4,1.0,2.0
