task_ID,Floor_No,Gate_number,Criticality,Number_of_Personnel,Cluster,crew_demand,shift_no,date
T-014,0,0,1,46,0,3,4,2023-05-30
T-014,0,0,1,46,0,2,4,2023-12-24
T-014,0,0,1,46,0,5,4,2023-12-05
T-014,0,0,1,46,0,4,4,2023-12-21
T-014,0,0,1,46,0,10,4,2023-11-07
T-014,0,0,1,46,0,8,4,2023-10-04
T-014,0,0,1,46,0,5,4,2023-02-18
T-014,0,0,1,46,0,4,4,2023-12-23
T-014,0,0,1,46,0,2,4,2023-04-18
T-014,0,0,1,46,0,7,4,2023-12-05
T-015,0,0,1,48,0,8,1,2023-09-16
T-015,0,0,1,48,0,2,1,2023-04-28
T-015,0,0,1,48,0,4,1,2023-01-25
T-015,0,0,1,48,0,10,1,2023-11-04
T-015,0,0,1,48,0,3,1,2023-12-25
T-015,0,0,1,48,0,7,1,2023-02-28
T-015,0,0,1,48,0,5,1,2023-05-10
T-015,0,0,1,48,0,9,1,2023-06-02
T-015,0,0,1,48,0,0,1,2023-09-09
T-015,0,0,1,48,0,0,1,2023-02-21
T-015,0,0,1,48,0,7,1,2023-12-24
T-015,0,0,1,48,0,3,1,2023-11-13
T-015,0,0,1,48,0,5,1,2023-01-08
T-015,0,0,1,48,0,3,1,2023-12-19
T-015,0,0,1,48,0,4,1,2023-11-15
T-015,0,0,1,48,0,7,1,2023-12-25
T-015,0,0,1,48,0,2,1,2023-10-01
T-015,0,0,1,48,0,2,1,2023-12-16
T-015,0,0,1,48,0,9,1,2023-11-24
T-015,0,0,1,48,0,7,1,2023-08-09
T-015,0,0,1,48,0,0,1,2023-11-11
T-015,0,0,1,48,0,3,1,2023-03-13
T-015,0,0,1,48,0,9,1,2023-12-11
T-015,0,0,1,48,0,9,1,2023-02-16
T-015,0,0,1,48,0,7,1,2023-02-07
T-015,0,0,1,48,0,1,1,2023-03-26
T-015,0,0,1,48,0,5,1,2023-01-28
T-015,0,0,1,48,0,4,1,2023-02-10
T-015,0,0,1,48,0,2,1,2023-10-23
T-015,0,0,1,48,0,2,1,2023-05-30
T-015,0,0,1,48,0,5,1,2023-11-11
T-015,0,0,1,48,0,5,1,2023-10-20
T-015,0,0,1,48,0,4,1,2023-03-09
T-015,0,0,1,48,0,8,1,2023-11-28
T-015,0,0,1,48,0,0,1,2023-04-18
T-015,0,0,1,48,0,2,1,2023-10-27
T-015,0,0,1,48,0,5,1,2023-07-21
T-015,0,0,1,48,0,10,1,2023-01-07
T-015,0,0,1,48,0,2,1,2023-05-10
T-015,0,0,1,48,0,0,1,2023-05-03
T-015,0,0,1,48,0,6,2,2023-09-02
T-015,0,0,1,48,0,2,2,2023-07-24
T-015,0,0,1,48,0,4,2,2023-07-17
T-015,0,0,1,48,0,6,2,2023-07-18
T-015,0,0,1,48,0,8,2,2023-07-21
T-015,0,0,1,48,0,10,2,2023-05-22
T-015,0,0,1,48,0,2,2,2023-10-23
T-015,0,0,1,48,0,5,2,2023-04-21
T-015,0,0,1,48,0,8,2,2023-09-16
T-015,0,0,1,48,0,5,2,2023-11-22
T-015,0,0,1,48,0,8,2,2023-03-28
T-015,0,0,1,48,0,4,2,2023-06-03
T-015,0,0,1,48,0,9,2,2023-10-21
T-015,0,0,1,48,0,4,2,2023-06-16
T-015,0,0,1,48,0,8,2,2023-04-25
T-015,0,0,1,48,0,5,2,2023-03-24
T-015,0,0,1,48,0,5,2,2023-04-10
T-015,0,0,1,48,0,7,2,2023-01-31
T-015,0,0,1,48,0,6,2,2023-05-12
T-015,0,0,1,48,0,4,2,2023-02-10
T-015,0,0,1,48,0,7,2,2023-08-16
T-015,0,0,1,48,0,4,2,2023-03-01
T-015,0,0,1,48,0,0,2,2023-03-13
T-015,0,0,1,48,0,5,2,2023-01-03
T-015,0,0,1,48,0,10,2,2023-02-10
T-015,0,0,1,48,0,1,2,2023-06-13
T-015,0,0,1,48,0,7,2,2023-07-11
T-015,0,0,1,48,0,4,2,2023-09-16
T-015,0,0,1,48,0,6,2,2023-11-05
T-015,0,0,1,48,0,10,2,2023-01-07
T-015,0,0,1,48,0,2,2,2023-12-02
T-015,0,0,1,48,0,2,2,2023-12-14
T-015,0,0,1,48,0,2,2,2023-07-12
T-015,0,0,1,48,0,1,2,2023-06-10
T-015,0,0,1,48,0,10,2,2023-01-30
T-015,0,0,1,48,0,5,2,2023-05-21
T-015,0,0,1,48,0,9,2,2023-11-25
T-015,0,0,1,48,0,9,2,2023-05-12
T-015,0,0,1,48,0,8,2,2023-03-31
T-015,0,0,1,48,0,4,2,2023-03-13
T-015,0,0,1,48,0,1,3,2023-11-03
T-015,0,0,1,48,0,5,3,2023-09-09
T-015,0,0,1,48,0,7,3,2023-08-26
T-015,0,0,1,48,0,6,3,2023-12-05
T-015,0,0,1,48,0,9,3,2023-06-02
T-015,0,0,1,48,0,4,3,2023-09-02
T-015,0,0,1,48,0,7,3,2023-03-16
T-015,0,0,1,48,0,8,3,2023-02-27
T-015,0,0,1,48,0,8,3,2023-03-29
T-015,0,0,1,48,0,3,3,2023-05-12
T-015,0,0,1,48,0,9,3,2023-03-24
T-015,0,0,1,48,0,2,3,2023-07-08
T-015,0,0,1,48,0,9,3,2023-06-18
T-015,0,0,1,48,0,9,3,2023-12-14
T-015,0,0,1,48,0,7,3,2023-02-25
T-015,0,0,1,48,0,9,3,2023-09-30
T-015,0,0,1,48,0,5,3,2023-04-02
T-015,0,0,1,48,0,5,3,2023-11-15
T-015,0,0,1,48,0,8,3,2023-05-29
T-015,0,0,1,48,0,9,3,2023-01-04
T-015,0,0,1,48,0,6,3,2023-01-11
T-015,0,0,1,48,0,5,3,2023-02-04
T-015,0,0,1,48,0,3,3,2023-07-17
T-015,0,0,1,48,0,4,3,2023-06-18
T-015,0,0,1,48,0,7,3,2023-07-24
T-015,0,0,1,48,0,2,3,2023-06-21
T-015,0,0,1,48,0,9,3,2023-03-21
T-015,0,0,1,48,0,7,3,2023-09-15
T-015,0,0,1,48,0,4,3,2023-09-02
T-015,0,0,1,48,0,2,3,2023-05-07
T-015,0,0,1,48,0,1,3,2023-08-26
T-015,0,0,1,48,0,6,3,2023-01-25
T-015,0,0,1,48,0,10,3,2023-12-09
T-015,0,0,1,48,0,5,3,2023-06-08
T-015,0,0,1,48,0,0,3,2023-06-29
T-015,0,0,1,48,0,4,3,2023-02-03
T-015,0,0,1,48,0,1,3,2023-02-05
T-015,0,0,1,48,0,9,3,2023-12-28
T-015,0,0,1,48,0,3,3,2023-11-13
T-015,0,0,1,48,0,6,3,2023-10-14
T-015,0,0,1,48,0,5,4,2023-10-21
T-015,0,0,1,48,0,3,4,2023-01-31
T-015,0,0,1,48,0,4,4,2023-03-27
T-015,0,0,1,48,0,6,4,2023-07-23
T-015,0,0,1,48,0,10,4,2023-01-01
T-015,0,0,1,48,0,0,4,2023-01-20
T-015,0,0,1,48,0,8,4,2023-09-12
T-015,0,0,1,48,0,0,4,2023-03-15
T-015,0,0,1,48,0,5,4,2023-02-28
T-015,0,0,1,48,0,4,4,2023-03-31
T-015,0,0,1,48,0,4,4,2023-04-21
T-015,0,0,1,48,0,10,4,2023-03-26
T-015,0,0,1,48,0,4,4,2023-05-15
T-015,0,0,1,48,0,1,4,2023-12-23
T-015,0,0,1,48,0,10,4,2023-04-26
T-015,0,0,1,48,0,4,4,2023-05-30
T-015,0,0,1,48,0,6,4,2023-06-13
T-015,0,0,1,48,0,7,4,2023-10-22
T-015,0,0,1,48,0,7,4,2023-01-10
T-015,0,0,1,48,0,10,4,2023-08-28
T-015,0,0,1,48,0,5,4,2023-08-30
T-015,0,0,1,48,0,8,4,2023-04-13
T-015,0,0,1,48,0,1,4,2023-11-01
T-015,0,0,1,48,0,1,4,2023-08-13
T-015,0,0,1,48,0,0,4,2023-11-08
T-015,0,0,1,48,0,1,4,2023-09-04
T-015,0,0,1,48,0,6,4,2023-02-07
T-015,0,0,1,48,0,8,4,2023-12-10
T-015,0,0,1,48,0,7,4,2023-07-03
T-015,0,0,1,48,0,0,4,2023-09-21
T-015,0,0,1,48,0,4,4,2023-09-20
T-015,0,0,1,48,0,0,4,2023-08-14
T-015,0,0,1,48,0,10,4,2023-01-28
T-015,0,0,1,48,0,10,4,2023-05-27
T-015,0,0,1,48,0,8,4,2023-05-19
T-015,0,0,1,48,0,4,4,2023-09-08
T-015,0,0,1,48,0,10,4,2023-05-20
T-015,0,0,1,48,0,4,4,2023-07-13
T-015,0,0,1,48,0,3,4,2023-11-27
T-015,0,0,1,48,0,6,4,2023-11-20
T-016,0,0,3,48,0,1,1,2023-11-20
T-016,0,0,3,48,0,9,1,2023-05-22
T-016,0,0,3,48,0,3,1,2023-12-07
T-016,0,0,3,48,0,7,1,2023-09-19
T-016,0,0,3,48,0,3,1,2023-01-29
T-016,0,0,3,48,0,0,1,2023-11-16
T-016,0,0,3,48,0,0,1,2023-08-15
T-016,0,0,3,48,0,3,1,2023-10-06
T-016,0,0,3,48,0,10,1,2023-05-02
T-016,0,0,3,48,0,5,1,2023-04-02
T-016,0,0,3,48,0,0,1,2023-01-28
T-016,0,0,3,48,0,6,1,2023-03-16
T-016,0,0,3,48,0,6,1,2023-11-23
T-016,0,0,3,48,0,8,1,2023-05-13
T-016,0,0,3,48,0,7,1,2023-03-17
T-016,0,0,3,48,0,0,1,2023-04-04
T-016,0,0,3,48,0,1,1,2023-08-30
T-016,0,0,3,48,0,0,1,2023-09-20
T-016,0,0,3,48,0,10,1,2023-04-24
T-016,0,0,3,48,0,7,1,2023-10-15
T-016,0,0,3,48,0,5,1,2023-07-15
T-016,0,0,3,48,0,8,1,2023-12-03
T-016,0,0,3,48,0,6,1,2023-03-25
T-016,0,0,3,48,0,9,1,2023-04-11
T-016,0,0,3,48,0,0,1,2023-09-13
T-016,0,0,3,48,0,7,1,2023-05-17
T-016,0,0,3,48,0,1,1,2023-01-17
T-016,0,0,3,48,0,0,1,2023-06-17
T-016,0,0,3,48,0,3,1,2023-12-29
T-016,0,0,3,48,0,2,1,2023-05-03
T-016,0,0,3,48,0,8,1,2023-06-01
T-016,0,0,3,48,0,0,1,2023-06-30
T-016,0,0,3,48,0,9,1,2023-01-04
T-016,0,0,3,48,0,6,1,2023-08-08
T-016,0,0,3,48,0,4,1,2023-08-23
T-016,0,0,3,48,0,6,1,2023-07-06
T-016,0,0,3,48,0,7,1,2023-07-21
T-016,0,0,3,48,0,4,1,2023-09-06
T-016,0,0,3,48,0,9,1,2023-09-04
T-016,0,0,3,48,0,1,1,2023-05-05
T-016,0,0,3,48,0,9,2,2023-06-30
T-016,0,0,3,48,0,6,2,2023-03-10
T-016,0,0,3,48,0,5,2,2023-03-02
T-016,0,0,3,48,0,0,2,2023-06-03
T-016,0,0,3,48,0,4,2,2023-05-14
T-016,0,0,3,48,0,9,2,2023-08-11
T-016,0,0,3,48,0,3,2,2023-07-25
T-016,0,0,3,48,0,4,2,2023-04-08
T-016,0,0,3,48,0,4,2,2023-12-10
T-016,0,0,3,48,0,3,2,2023-01-31
T-016,0,0,3,48,0,1,2,2023-05-03
T-016,0,0,3,48,0,1,2,2023-11-07
T-016,0,0,3,48,0,1,2,2023-12-13
T-016,0,0,3,48,0,4,2,2023-01-19
T-016,0,0,3,48,0,2,2,2023-04-16
T-016,0,0,3,48,0,10,2,2023-11-25
T-016,0,0,3,48,0,3,2,2023-07-30
T-016,0,0,3,48,0,6,2,2023-12-05
T-016,0,0,3,48,0,10,2,2023-01-16
T-016,0,0,3,48,0,9,2,2023-11-29
T-016,0,0,3,48,0,9,2,2023-03-23
T-016,0,0,3,48,0,9,2,2023-06-24
T-016,0,0,3,48,0,10,2,2023-05-04
T-016,0,0,3,48,0,1,2,2023-11-26
T-016,0,0,3,48,0,2,2,2023-03-19
T-016,0,0,3,48,0,5,2,2023-01-14
T-016,0,0,3,48,0,5,2,2023-09-03
T-016,0,0,3,48,0,6,2,2023-11-27
T-016,0,0,3,48,0,8,2,2023-11-01
T-016,0,0,3,48,0,8,2,2023-02-16
T-016,0,0,3,48,0,5,2,2023-01-28
T-016,0,0,3,48,0,2,2,2023-08-23
T-016,0,0,3,48,0,7,2,2023-06-13
T-016,0,0,3,48,0,1,2,2023-05-19
T-016,0,0,3,48,0,3,2,2023-07-23
T-016,0,0,3,48,0,5,2,2023-05-04
T-016,0,0,3,48,0,5,2,2023-04-28
T-016,0,0,3,48,0,7,2,2023-01-08
T-016,0,0,3,48,0,5,2,2023-08-01
T-016,0,0,3,48,0,1,2,2023-05-09
T-016,0,0,3,48,0,10,3,2023-07-07
T-016,0,0,3,48,0,4,3,2023-05-22
T-016,0,0,3,48,0,2,3,2023-03-26
T-016,0,0,3,48,0,2,3,2023-10-29
T-016,0,0,3,48,0,9,3,2023-05-29
T-016,0,0,3,48,0,10,3,2023-07-23
T-016,0,0,3,48,0,1,3,2023-04-13
T-016,0,0,3,48,0,4,3,2023-03-20
T-016,0,0,3,48,0,6,3,2023-10-30
T-016,0,0,3,48,0,10,3,2023-10-08
T-016,0,0,3,48,0,9,3,2023-11-06
T-016,0,0,3,48,0,7,3,2023-11-05
T-016,0,0,3,48,0,6,3,2023-05-12
T-016,0,0,3,48,0,6,3,2023-06-17
T-016,0,0,3,48,0,4,3,2023-05-21
T-016,0,0,3,48,0,9,3,2023-03-17
T-016,0,0,3,48,0,1,3,2023-09-30
T-016,0,0,3,48,0,6,3,2023-12-31
T-016,0,0,3,48,0,5,3,2023-11-06
T-016,0,0,3,48,0,5,3,2023-07-07
T-016,0,0,3,48,0,6,3,2023-11-10
T-016,0,0,3,48,0,0,3,2023-02-27
T-016,0,0,3,48,0,8,3,2023-03-21
T-016,0,0,3,48,0,6,3,2023-08-27
T-016,0,0,3,48,0,8,3,2023-08-16
T-016,0,0,3,48,0,0,3,2023-05-03
T-016,0,0,3,48,0,9,3,2023-09-10
T-016,0,0,3,48,0,0,3,2023-05-07
T-016,0,0,3,48,0,5,3,2023-01-30
T-016,0,0,3,48,0,3,3,2023-12-27
T-016,0,0,3,48,0,5,3,2023-01-16
T-016,0,0,3,48,0,7,3,2023-05-25
T-016,0,0,3,48,0,4,3,2023-06-17
T-016,0,0,3,48,0,0,3,2023-09-02
T-016,0,0,3,48,0,7,3,2023-05-27
T-016,0,0,3,48,0,2,3,2023-07-19
T-016,0,0,3,48,0,0,3,2023-08-27
T-016,0,0,3,48,0,3,3,2023-03-10
T-016,0,0,3,48,0,2,3,2023-09-13
T-016,0,0,3,48,0,1,3,2023-11-12
T-016,0,0,3,48,0,10,4,2023-10-22
T-016,0,0,3,48,0,0,4,2023-03-23
T-016,0,0,3,48,0,10,4,2023-03-07
T-016,0,0,3,48,0,9,4,2023-09-29
T-016,0,0,3,48,0,8,4,2023-10-02
T-016,0,0,3,48,0,4,4,2023-09-09
T-016,0,0,3,48,0,6,4,2023-09-08
T-016,0,0,3,48,0,4,4,2023-02-28
T-016,0,0,3,48,0,2,4,2023-10-28
T-016,0,0,3,48,0,9,4,2023-01-14
T-016,0,0,3,48,0,3,4,2023-03-22
T-016,0,0,3,48,0,0,4,2023-10-29
T-016,0,0,3,48,0,0,4,2023-07-05
T-016,0,0,3,48,0,6,4,2023-04-04
T-016,0,0,3,48,0,3,4,2023-05-30
T-016,0,0,3,48,0,8,4,2023-11-10
T-016,0,0,3,48,0,10,4,2023-12-28
T-016,0,0,3,48,0,6,4,2023-12-10
T-016,0,0,3,48,0,8,4,2023-11-19
T-016,0,0,3,48,0,5,4,2023-10-08
T-016,0,0,3,48,0,3,4,2023-04-13
T-016,0,0,3,48,0,1,4,2023-11-16
T-016,0,0,3,48,0,1,4,2023-12-12
T-016,0,0,3,48,0,0,4,2023-09-08
T-016,0,0,3,48,0,1,4,2023-12-17
T-016,0,0,3,48,0,2,4,2023-10-25
T-016,0,0,3,48,0,8,4,2023-09-05
T-016,0,0,3,48,0,1,4,2023-09-02
T-016,0,0,3,48,0,6,4,2023-05-24
T-016,0,0,3,48,0,3,4,2023-02-28
T-016,0,0,3,48,0,8,4,2023-01-08
T-016,0,0,3,48,0,9,4,2023-12-16
T-016,0,0,3,48,0,10,4,2023-07-06
T-016,0,0,3,48,0,4,4,2023-01-30
T-016,0,0,3,48,0,3,4,2023-08-16
T-016,0,0,3,48,0,4,4,2023-12-10
T-016,0,0,3,48,0,4,4,2023-07-27
T-016,0,0,3,48,0,6,4,2023-04-11
T-016,0,0,3,48,0,4,4,2023-02-01
T-016,0,0,3,48,0,8,4,2023-01-17
T-017,0,0,2,53,0,10,1,2023-03-25
T-017,0,0,2,53,0,10,1,2023-07-08
T-017,0,0,2,53,0,3,1,2023-01-29
T-017,0,0,2,53,0,5,1,2023-03-20
T-017,0,0,2,53,0,4,1,2023-11-23
T-017,0,0,2,53,0,6,1,2023-03-17
T-017,0,0,2,53,0,4,1,2023-04-13
T-017,0,0,2,53,0,7,1,2023-02-23
T-017,0,0,2,53,0,0,1,2023-10-29
T-017,0,0,2,53,0,0,1,2023-08-10
T-017,0,0,2,53,0,8,1,2023-02-19
T-017,0,0,2,53,0,0,1,2023-12-01
T-017,0,0,2,53,0,1,1,2023-01-20
T-017,0,0,2,53,0,4,1,2023-04-15
T-017,0,0,2,53,0,8,1,2023-08-11
T-017,0,0,2,53,0,7,1,2023-05-11
T-017,0,0,2,53,0,9,1,2023-07-01
T-017,0,0,2,53,0,3,1,2023-04-23
T-017,0,0,2,53,0,3,1,2023-02-28
T-017,0,0,2,53,0,3,1,2023-04-08
T-017,0,0,2,53,0,7,1,2023-11-04
T-017,0,0,2,53,0,6,1,2023-09-27
T-017,0,0,2,53,0,5,1,2023-02-27
T-017,0,0,2,53,0,6,1,2023-12-23
T-017,0,0,2,53,0,1,1,2023-01-25
T-017,0,0,2,53,0,3,1,2023-02-22
T-017,0,0,2,53,0,0,1,2023-09-26
T-017,0,0,2,53,0,5,1,2023-02-27
T-017,0,0,2,53,0,9,1,2023-06-25
T-017,0,0,2,53,0,0,1,2023-09-14
T-017,0,0,2,53,0,5,1,2023-03-21
T-017,0,0,2,53,0,2,1,2023-02-08
T-017,0,0,2,53,0,5,1,2023-03-12
T-017,0,0,2,53,0,8,1,2023-02-26
T-017,0,0,2,53,0,3,1,2023-09-03
T-017,0,0,2,53,0,1,1,2023-02-16
T-017,0,0,2,53,0,10,1,2023-09-26
T-017,0,0,2,53,0,9,1,2023-05-07
T-017,0,0,2,53,0,10,1,2023-07-05
T-017,0,0,2,53,0,1,1,2023-10-31
T-017,0,0,2,53,0,9,2,2023-06-18
T-017,0,0,2,53,0,9,2,2023-06-09
T-017,0,0,2,53,0,8,2,2023-06-21
T-017,0,0,2,53,0,9,2,2023-07-17
T-017,0,0,2,53,0,10,2,2023-03-03
T-017,0,0,2,53,0,9,2,2023-12-21
T-017,0,0,2,53,0,2,2,2023-04-09
T-017,0,0,2,53,0,10,2,2023-04-16
T-017,0,0,2,53,0,0,2,2023-11-18
T-017,0,0,2,53,0,8,2,2023-07-07
T-017,0,0,2,53,0,9,2,2023-09-13
T-017,0,0,2,53,0,5,2,2023-04-13
T-017,0,0,2,53,0,3,2,2023-03-29
T-017,0,0,2,53,0,2,2,2023-10-09
T-017,0,0,2,53,0,3,2,2023-05-13
T-017,0,0,2,53,0,2,2,2023-12-30
T-017,0,0,2,53,0,4,2,2023-05-29
T-017,0,0,2,53,0,0,2,2023-05-22
T-017,0,0,2,53,0,10,2,2023-08-22
T-017,0,0,2,53,0,1,2,2023-12-08
T-017,0,0,2,53,0,6,2,2023-11-21
T-017,0,0,2,53,0,7,2,2023-04-07
T-017,0,0,2,53,0,7,2,2023-01-11
T-017,0,0,2,53,0,9,2,2023-08-14
T-017,0,0,2,53,0,2,2,2023-07-20
T-017,0,0,2,53,0,0,2,2023-06-04
T-017,0,0,2,53,0,1,2,2023-05-30
T-017,0,0,2,53,0,4,2,2023-10-23
T-017,0,0,2,53,0,0,2,2023-02-25
T-017,0,0,2,53,0,1,2,2023-08-21
T-017,0,0,2,53,0,10,2,2023-05-02
T-017,0,0,2,53,0,8,2,2023-11-24
T-017,0,0,2,53,0,8,2,2023-05-01
T-017,0,0,2,53,0,4,2,2023-03-14
T-017,0,0,2,53,0,5,2,2023-03-14
T-017,0,0,2,53,0,2,2,2023-02-25
T-017,0,0,2,53,0,5,2,2023-08-14
T-017,0,0,2,53,0,2,2,2023-12-28
T-017,0,0,2,53,0,1,2,2023-07-03
T-017,0,0,2,53,0,10,2,2023-10-07
T-017,0,0,2,53,0,2,3,2023-09-27
T-017,0,0,2,53,0,10,3,2023-10-05
T-017,0,0,2,53,0,9,3,2023-12-08
T-017,0,0,2,53,0,0,3,2023-07-31
T-017,0,0,2,53,0,1,3,2023-11-30
T-017,0,0,2,53,0,8,3,2023-03-20
T-017,0,0,2,53,0,7,3,2023-06-25
T-017,0,0,2,53,0,1,3,2023-08-06
T-017,0,0,2,53,0,8,3,2023-07-05
T-017,0,0,2,53,0,8,3,2023-07-20
T-017,0,0,2,53,0,0,3,2023-02-14
T-017,0,0,2,53,0,2,3,2023-10-21
T-017,0,0,2,53,0,7,3,2023-11-03
T-017,0,0,2,53,0,9,3,2023-07-05
T-017,0,0,2,53,0,5,3,2023-12-21
T-017,0,0,2,53,0,5,3,2023-01-18
T-017,0,0,2,53,0,2,3,2023-02-08
T-017,0,0,2,53,0,9,3,2023-09-18
T-017,0,0,2,53,0,4,3,2023-04-28
T-017,0,0,2,53,0,1,3,2023-10-08
T-017,0,0,2,53,0,8,3,2023-03-07
T-017,0,0,2,53,0,2,3,2023-10-11
T-017,0,0,2,53,0,6,3,2023-05-27
T-017,0,0,2,53,0,8,3,2023-03-05
T-017,0,0,2,53,0,8,3,2023-07-25
T-017,0,0,2,53,0,10,3,2023-01-13
T-017,0,0,2,53,0,4,3,2023-12-16
T-017,0,0,2,53,0,3,3,2023-09-06
T-017,0,0,2,53,0,0,3,2023-05-26
T-017,0,0,2,53,0,7,3,2023-07-27
T-017,0,0,2,53,0,0,3,2023-01-06
T-017,0,0,2,53,0,4,3,2023-12-19
T-017,0,0,2,53,0,3,3,2023-04-14
T-017,0,0,2,53,0,5,3,2023-06-06
T-017,0,0,2,53,0,8,3,2023-05-30
T-017,0,0,2,53,0,10,3,2023-09-11
T-017,0,0,2,53,0,5,3,2023-02-27
T-017,0,0,2,53,0,10,3,2023-03-22
T-017,0,0,2,53,0,6,3,2023-03-14
T-017,0,0,2,53,0,4,3,2023-04-25
T-017,0,0,2,53,0,9,4,2023-04-21
T-017,0,0,2,53,0,7,4,2023-05-09
T-017,0,0,2,53,0,10,4,2023-04-17
T-017,0,0,2,53,0,0,4,2023-08-09
T-017,0,0,2,53,0,1,4,2023-08-04
T-017,0,0,2,53,0,10,4,2023-05-02
T-017,0,0,2,53,0,4,4,2023-03-19
T-017,0,0,2,53,0,5,4,2023-03-21
T-017,0,0,2,53,0,6,4,2023-05-22
T-017,0,0,2,53,0,8,4,2023-03-01
T-017,0,0,2,53,0,4,4,2023-06-08
T-017,0,0,2,53,0,10,4,2023-07-14
T-017,0,0,2,53,0,7,4,2023-07-26
T-017,0,0,2,53,0,2,4,2023-08-31
T-017,0,0,2,53,0,1,4,2023-01-04
T-017,0,0,2,53,0,5,4,2023-07-30
T-017,0,0,2,53,0,7,4,2023-05-05
T-017,0,0,2,53,0,9,4,2023-01-19
T-017,0,0,2,53,0,9,4,2023-01-17
T-017,0,0,2,53,0,9,4,2023-11-01
T-017,0,0,2,53,0,8,4,2023-12-13
T-017,0,0,2,53,0,6,4,2023-08-03
T-017,0,0,2,53,0,9,4,2023-06-12
T-017,0,0,2,53,0,10,4,2023-07-24
T-017,0,0,2,53,0,6,4,2023-11-10
T-017,0,0,2,53,0,1,4,2023-10-24
T-017,0,0,2,53,0,3,4,2023-03-19
T-017,0,0,2,53,0,2,4,2023-05-05
T-017,0,0,2,53,0,8,4,2023-10-28
T-017,0,0,2,53,0,8,4,2023-10-13
T-017,0,0,2,53,0,10,4,2023-04-06
T-017,0,0,2,53,0,3,4,2023-01-27
T-017,0,0,2,53,0,0,4,2023-10-13
T-017,0,0,2,53,0,8,4,2023-06-19
T-017,0,0,2,53,0,10,4,2023-10-11
T-017,0,0,2,53,0,7,4,2023-07-25
T-017,0,0,2,53,0,9,4,2023-03-28
T-017,0,0,2,53,0,1,4,2023-07-07
T-017,0,0,2,53,0,4,4,2023-12-06
T-017,0,0,2,53,0,0,4,2023-12-30
T-018,0,0,3,52,0,7,1,2023-02-18
T-018,0,0,3,52,0,4,1,2023-02-21
T-018,0,0,3,52,0,3,1,2023-04-11
T-018,0,0,3,52,0,3,1,2023-02-15
T-018,0,0,3,52,0,2,1,2023-07-13
T-018,0,0,3,52,0,8,1,2023-02-09
T-018,0,0,3,52,0,7,1,2023-04-20
T-018,0,0,3,52,0,7,1,2023-09-19
T-018,0,0,3,52,0,9,1,2023-09-08
T-018,0,0,3,52,0,0,1,2023-05-29
T-018,0,0,3,52,0,2,1,2023-05-29
T-018,0,0,3,52,0,6,1,2023-10-29
T-018,0,0,3,52,0,9,1,2023-10-18
T-018,0,0,3,52,0,8,1,2023-01-01
T-018,0,0,3,52,0,2,1,2023-05-19
T-018,0,0,3,52,0,7,1,2023-03-02
T-018,0,0,3,52,0,8,1,2023-09-03
T-018,0,0,3,52,0,1,1,2023-10-04
T-018,0,0,3,52,0,8,1,2023-11-24
T-018,0,0,3,52,0,2,1,2023-05-15
T-018,0,0,3,52,0,9,1,2023-02-26
T-018,0,0,3,52,0,1,1,2023-11-23
T-018,0,0,3,52,0,4,1,2023-07-29
T-018,0,0,3,52,0,5,1,2023-09-23
T-018,0,0,3,52,0,10,1,2023-01-12
T-018,0,0,3,52,0,3,1,2023-09-19
T-018,0,0,3,52,0,1,1,2023-07-23
T-018,0,0,3,52,0,7,1,2023-08-24
T-018,0,0,3,52,0,8,1,2023-01-17
T-018,0,0,3,52,0,5,1,2023-11-24
T-018,0,0,3,52,0,8,1,2023-02-27
T-018,0,0,3,52,0,5,1,2023-05-06
T-018,0,0,3,52,0,2,1,2023-09-03
T-018,0,0,3,52,0,1,1,2023-01-07
T-018,0,0,3,52,0,2,1,2023-02-03
T-018,0,0,3,52,0,4,1,2023-11-23
T-018,0,0,3,52,0,7,1,2023-08-20
T-018,0,0,3,52,0,0,1,2023-07-20
T-018,0,0,3,52,0,9,1,2023-05-10
T-018,0,0,3,52,0,2,1,2023-08-27
T-018,0,0,3,52,0,5,2,2023-06-22
T-018,0,0,3,52,0,1,2,2023-11-30
T-018,0,0,3,52,0,7,2,2023-11-08
T-018,0,0,3,52,0,1,2,2023-06-12
T-018,0,0,3,52,0,0,2,2023-02-22
T-018,0,0,3,52,0,9,2,2023-01-20
T-018,0,0,3,52,0,2,2,2023-11-11
T-018,0,0,3,52,0,5,2,2023-06-01
T-018,0,0,3,52,0,9,2,2023-06-08
T-018,0,0,3,52,0,6,2,2023-03-31
T-018,0,0,3,52,0,9,2,2023-10-23
T-018,0,0,3,52,0,1,2,2023-10-17
T-018,0,0,3,52,0,7,2,2023-06-10
T-018,0,0,3,52,0,8,2,2023-01-03
T-018,0,0,3,52,0,9,2,2023-04-10
T-018,0,0,3,52,0,10,2,2023-08-13
T-018,0,0,3,52,0,4,2,2023-04-16
T-018,0,0,3,52,0,4,2,2023-05-03
T-018,0,0,3,52,0,6,2,2023-04-09
T-018,0,0,3,52,0,5,2,2023-08-19
T-018,0,0,3,52,0,6,2,2023-02-16
T-018,0,0,3,52,0,9,2,2023-04-23
T-018,0,0,3,52,0,3,2,2023-10-27
T-018,0,0,3,52,0,5,2,2023-03-19
T-018,0,0,3,52,0,7,2,2023-05-30
T-018,0,0,3,52,0,8,2,2023-07-26
T-018,0,0,3,52,0,9,2,2023-08-16
T-018,0,0,3,52,0,8,2,2023-05-20
